name,sc_type,ml_type,owner,pos.x,pos.y,pos.z,radius,is_on_screen
Camera,-1,-1,-1,111.90234375,86.5,0.0,-1,False
SpacePlatformGeyser,343,250,16,111.5,101.5,9.987030029296875,1.5,True
UnbuildablePlatesDestructible,474,252,16,109.0,97.0,9.987030029296875,1.125,True
SpacePlatformGeyser,343,250,16,106.5,77.5,9.987030029296875,1.5,True
LabMineralField750,666,233,16,113.0,77.5,9.987030029296875,1.125,True
SpacePlatformGeyser,343,250,16,110.5,77.5,9.987030029296875,1.5,True
Probe,84,27,1,113.905029296875,86.7568359375,11.989013671875,0.375,True
Probe,84,27,2,116.29638671875,90.083740234375,11.989013671875,0.375,True
Gateway,62,15,2,114.5,89.5,11.989013671875,1.8125,True
Gateway,62,15,2,111.5,87.5,11.989013671875,1.8125,True
Pylon,60,28,2,116.0,86.0,11.989013671875,1.125,True
