name,sc_type,ml_type,owner,pos.x,pos.y,pos.z,radius,is_on_screen
Camera,-1,-1,-1,115.5078125,80.49609375,0.0,-1,False
VespeneGeyser,342,255,16,111.5,90.5,9.991256713867188,1.5,True
MineralField750,483,237,16,106.0,72.5,8.0018310546875,1.125,True
Gateway,62,15,1,121.5,72.5,9.99193286895752,1.8125,True
Pylon,60,28,1,125.0,76.0,9.99193286895752,1.125,True
Probe,84,27,1,106.861572265625,81.307373046875,9.991426467895508,0.375,True
MineralField750,483,237,16,105.0,75.5,7.99114990234375,1.125,True
CyberneticsCore,72,7,1,121.5,79.5,9.991426467895508,1.8125,True
MineralField750,483,237,16,104.0,76.5,8.01251220703125,1.125,True
MineralField,341,235,16,105.0,74.5,7.99114990234375,1.125,True
MineralField,341,235,16,105.0,73.5,7.99114990234375,1.125,True
