name,sc_type,ml_type,owner,pos.x,pos.y,pos.z,radius,is_on_screen
Camera,-1,-1,-1,136.90234375,104.4453125,0.0,-1,False
SCV,45,88,2,128.01171875,109.76318359375,11.990137100219727,0.375,True
MineralField750,483,237,16,137.0,108.5,11.991090774536133,1.125,True
Probe,84,27,1,140.31689453125,102.23046875,11.991259574890137,0.375,True
Probe,84,27,1,138.435791015625,105.461669921875,11.991259574890137,0.375,True
Probe,84,27,1,138.96826171875,103.634765625,11.99119758605957,0.375,True
Probe,84,27,1,137.18994140625,106.359619140625,11.991125106811523,0.375,True
Probe,84,27,1,140.041748046875,105.62841796875,11.991259574890137,0.375,True
Probe,84,27,1,135.927978515625,106.660400390625,11.991090774536133,0.375,True
MineralField,341,235,16,141.0,106.5,11.991259574890137,1.125,True
VespeneGeyser,342,255,16,142.5,98.5,11.991259574890137,1.5,True
Probe,84,27,1,140.384033203125,103.00048828125,11.991259574890137,0.375,True
MineralField,341,235,16,142.0,101.5,11.991259574890137,1.125,True
MineralField,341,235,16,142.0,103.5,11.991259574890137,1.125,True
Probe,84,27,1,140.725830078125,104.7158203125,11.991259574890137,0.375,True
Probe,84,27,1,139.305908203125,106.64306640625,11.991259574890137,0.375,True
VespeneGeyser,342,255,16,132.5,108.5,11.991259574890137,1.5,True
Probe,84,27,1,140.04248046875,105.629150390625,11.991259574890137,0.375,True
MineralField750,483,237,16,143.0,102.5,11.991259574890137,1.125,True
Nexus,59,21,1,135.5,101.5,11.991090774536133,2.75,True
Probe,84,27,1,140.64013671875,101.506103515625,11.991259574890137,0.375,True
MineralField750,483,237,16,140.0,107.5,11.992694854736328,1.125,True
MineralField,341,235,16,136.0,107.5,11.991090774536133,1.125,True
MineralField750,483,237,16,142.0,105.5,11.991259574890137,1.125,True
Probe,84,27,1,137.615478515625,103.42333984375,11.991154670715332,0.375,True
Probe,84,27,1,139.883544921875,100.822021484375,11.991232872009277,0.375,True
Assimilator,61,3,1,142.5,98.5,11.991259574890137,1.6875,True
Probe,84,27,1,135.886962890625,106.13720703125,11.991090774536133,0.375,True
