name,sc_type,ml_type,owner,pos.x,pos.y,pos.z,radius,is_on_screen
Camera,-1,-1,-1,130.8046875,77.11328125,0.0,-1,False
Probe,84,27,1,139.3056640625,72.35791015625,9.991860389709473,0.375,True
Probe,84,27,1,139.942138671875,73.46240234375,9.991426467895508,0.375,True
MineralField750,483,237,16,137.0,70.5,9.993133544921875,1.125,True
Probe,84,27,1,140.044189453125,73.369384765625,9.991426467895508,0.375,True
Probe,84,27,1,140.331787109375,76.738037109375,9.991426467895508,0.375,True
Probe,84,27,1,141.196044921875,76.64453125,9.991426467895508,0.375,True
MineralField750,483,237,16,142.0,73.5,9.991426467895508,1.125,True
CyberneticsCore,72,7,1,121.5,79.5,9.991426467895508,1.8125,True
Probe,84,27,1,140.751708984375,74.268310546875,9.991426467895508,0.375,True
Probe,84,27,1,139.29443359375,72.37060546875,9.991851806640625,0.375,True
Probe,84,27,1,137.3544921875,72.12353515625,9.990976333618164,0.375,True
Pylon,60,28,1,125.0,76.0,9.99193286895752,1.125,True
VespeneGeyser,342,255,16,132.5,70.5,9.993133544921875,1.5,True
MineralField,341,235,16,141.0,72.5,9.991764068603516,1.125,True
UnbuildableRocksDestructible,472,253,16,130.0,81.0,9.990081787109375,1.125,True
Gateway,62,15,1,121.5,72.5,9.99193286895752,1.8125,True
Assimilator,61,3,1,132.5,70.5,9.993133544921875,1.6875,True
Assimilator,61,3,1,142.5,80.5,9.990081787109375,1.6875,True
Stalker,74,34,1,120.882080078125,76.29638671875,9.991756439208984,0.625,True
MineralField,341,235,16,142.0,77.5,9.991426467895508,1.125,True
MineralField750,483,237,16,140.0,71.5,9.990081787109375,1.125,True
Probe,84,27,1,140.63427734375,75.922119140625,9.991426467895508,0.375,True
Nexus,59,21,1,135.5,77.5,9.991256713867188,2.75,True
MineralField,341,235,16,136.0,71.5,9.990081787109375,1.125,True
Probe,84,27,1,139.753662109375,77.507568359375,9.991384506225586,0.375,True
Probe,84,27,1,138.832763671875,72.96630859375,9.991494178771973,0.375,True
Stalker,74,34,1,120.829345703125,77.5625,9.991426467895508,0.625,True
MineralField,341,235,16,142.0,75.5,9.991426467895508,1.125,True
Probe,84,27,1,136.129150390625,72.3125,9.991815567016602,0.375,True
VespeneGeyser,342,255,16,142.5,80.5,9.990081787109375,1.5,True
