name,sc_type,ml_type,owner,pos.x,pos.y,pos.z,radius,is_on_screen
Camera,-1,-1,-1,135.0078125,102.77734375,0.0,-1,False
Probe,84,27,1,136.75048828125,105.158447265625,11.991090774536133,0.375,True
Zealot,73,44,1,134.4599609375,106.4052734375,11.991090774536133,0.5,True
Zealot,73,44,1,128.080810546875,106.427734375,11.991259574890137,0.5,True
Probe,84,27,1,139.322998046875,99.860107421875,11.991145133972168,0.375,True
WarpGate,133,41,1,133.5,95.5,11.989013671875,1.8125,True
MineralField750,483,237,16,143.0,102.5,11.991259574890137,1.125,True
Probe,84,27,1,133.301025390625,106.634765625,11.991090774536133,0.375,True
RoboticsFacility,71,31,1,129.5,104.5,11.991259574890137,1.8125,True
MineralField,341,235,16,142.0,101.5,11.991259574890137,1.125,True
Observer,82,22,1,133.105224609375,106.261474609375,15.73828125,0.5,True
Pylon,60,28,1,140.0,94.0,11.989013671875,1.125,True
VespeneGeyser,342,255,16,142.5,98.5,11.991259574890137,1.5,True
Probe,84,27,1,134.25927734375,104.389892578125,11.991090774536133,0.375,True
Nexus,59,21,1,135.5,101.5,11.991090774536133,2.75,True
Assimilator,61,3,1,132.5,108.5,11.991259574890137,1.6875,True
Pylon,60,28,1,135.0,98.0,11.991090774536133,1.125,True
Stalker,74,34,1,134.66064453125,91.593017578125,11.9920654296875,0.625,True
Probe,84,27,1,140.22509765625,99.47607421875,11.99125862121582,0.375,True
WarpGate,133,41,1,128.5,101.5,11.991174697875977,1.8125,True
Probe,84,27,1,140.271728515625,105.630615234375,11.991259574890137,0.375,True
Probe,84,27,1,141.633544921875,102.381591796875,11.991259574890137,0.375,True
WarpGate,133,41,1,130.5,93.5,11.989013671875,1.8125,True
MineralField,341,235,16,136.0,107.5,11.991090774536133,1.125,True
VespeneGeyser,342,255,16,132.5,108.5,11.991259574890137,1.5,True
Stalker,74,34,1,137.486328125,105.096923828125,11.991172790527344,0.625,True
Stalker,74,34,1,136.865234375,91.482666015625,11.9920654296875,0.625,True
Stalker,74,34,1,133.381591796875,106.470458984375,11.991094589233398,0.625,True
Probe,84,27,1,139.925537109375,105.522705078125,11.991259574890137,0.375,True
Probe,84,27,1,137.37841796875,107.62646484375,11.992156028747559,0.375,True
TemplarArchive,68,38,1,137.5,95.5,11.989013671875,1.8125,True
Probe,84,27,1,140.625244140625,103.07373046875,11.991259574890137,0.375,True
WarpGate,133,41,1,123.5,102.5,11.991259574890137,1.8125,True
Probe,84,27,1,135.926025390625,106.63671875,11.991090774536133,0.375,True
Pylon,60,28,1,131.0,96.0,11.991090774536133,1.125,True
Pylon,60,28,1,128.0,99.0,11.991090774536133,1.125,True
Probe,84,27,1,140.041748046875,105.62841796875,11.991259574890137,0.375,True
MineralField,341,235,16,142.0,103.5,11.991259574890137,1.125,True
Pylon,60,28,1,134.0,93.0,11.989013671875,1.125,True
Probe,84,27,1,140.633056640625,101.493896484375,11.991259574890137,0.375,True
Assimilator,61,3,1,142.5,98.5,11.991259574890137,1.6875,True
Medivac,54,75,2,145.830322265625,107.852783203125,15.734375,0.75,True
Probe,84,27,1,138.52099609375,105.5771484375,11.991259574890137,0.375,True
Stalker,74,34,1,125.907470703125,106.49169921875,11.989013671875,0.625,True
MineralField,341,235,16,141.0,106.5,11.991259574890137,1.125,True
Zealot,73,44,1,124.935302734375,106.062255859375,11.989013671875,0.5,True
Probe,84,27,1,138.569091796875,101.96875,11.991090774536133,0.375,True
WarpGate,133,41,1,125.5,99.5,11.991090774536133,1.8125,True
WarpGate,133,41,1,126.5,104.5,11.989013671875,1.8125,True
Pylon,60,28,1,131.0,102.0,11.991259574890137,1.125,True
Stalker,74,34,1,128.5625,92.538818359375,11.989013671875,0.625,True
WarpGate,133,41,1,127.5,95.5,11.989013671875,1.8125,True
Stalker,74,34,1,138.6669921875,105.22705078125,11.991259574890137,0.625,True
Probe,84,27,1,135.789794921875,104.950439453125,11.991090774536133,0.375,True
Probe,84,27,1,139.501220703125,104.771728515625,11.991259574890137,0.375,True
TwilightCouncil,65,39,1,130.5,98.5,11.991090774536133,1.8125,True
MineralField750,483,237,16,140.0,107.5,11.992694854736328,1.125,True
Probe,84,27,1,138.421142578125,101.50537109375,11.991090774536133,0.375,True
MineralField750,483,237,16,137.0,108.5,11.991090774536133,1.125,True
Probe,84,27,1,139.303955078125,106.6416015625,11.991259574890137,0.375,True
Zealot,73,44,1,132.332763671875,106.294677734375,11.991203308105469,0.5,True
Stalker,74,34,1,133.390380859375,91.576416015625,11.9920654296875,0.625,True
Probe,84,27,1,139.07470703125,102.599609375,11.991113662719727,0.375,True
