name,sc_type,ml_type,owner,pos.x,pos.y,pos.z,radius,is_on_screen
Camera,-1,-1,-1,38.47265625,15.60546875,0.0,-1,False
LabMineralField,665,232,16,33.0,9.5,9.988378524780273,1.125,True
Probe,84,27,1,34.686767578125,13.657958984375,9.988983154296875,0.375,True
LabMineralField750,666,233,16,37.0,8.5,9.988378524780273,1.125,True
Oracle,495,24,1,43.754638671875,30.690673828125,13.739990234375,0.75,True
LabMineralField750,666,233,16,34.0,8.5,9.988378524780273,1.125,True
LabMineralField,665,232,16,30.0,10.5,9.988378524780273,1.125,True
SpacePlatformGeyser,343,250,16,42.5,14.5,9.988378524780273,1.5,True
UnbuildablePlatesDestructible,474,252,16,31.0,19.0,9.989297866821289,1.125,True
LabMineralField,665,232,16,38.0,9.5,9.987030029296875,1.125,True
LabMineralField,665,232,16,41.0,10.5,9.987030029296875,1.125,True
LabMineralField750,666,233,16,42.0,11.5,9.987030029296875,1.125,True
