name,sc_type,ml_type,owner,pos.x,pos.y,pos.z,radius,is_on_screen
Camera,-1,-1,-1,125.58203125,77.5,0.0,-1,False
Stalker,74,34,1,128.48095703125,87.9189453125,11.934188842773438,0.625,True
Probe,84,27,1,133.669189453125,73.13720703125,9.991521835327148,0.375,True
Stalker,74,34,1,120.540771484375,76.364501953125,9.991724014282227,0.625,True
WarpGate,133,41,1,121.5,72.5,9.99193286895752,1.8125,True
Probe,84,27,1,133.68017578125,73.21923828125,9.991456985473633,0.375,True
Stalker,74,34,1,121.056396484375,77.5625,9.991426467895508,0.625,True
CyberneticsCore,72,7,1,121.5,79.5,9.991426467895508,1.8125,True
Stalker,74,34,1,121.124755859375,75.329345703125,9.99193286895752,0.625,True
MineralField,341,235,16,136.0,71.5,9.990081787109375,1.125,True
VespeneGeyser,342,255,16,111.5,90.5,9.991256713867188,1.5,True
Nexus,59,21,1,135.5,77.5,9.991256713867188,2.75,True
Probe,84,27,1,135.932373046875,72.359375,9.991706848144531,0.375,True
Pylon,60,28,1,125.0,76.0,9.99193286895752,1.125,True
UnbuildableRocksDestructible,472,253,16,130.0,81.0,9.990081787109375,1.125,True
Assimilator,61,3,1,132.5,70.5,9.993133544921875,1.6875,True
VespeneGeyser,342,255,16,132.5,70.5,9.993133544921875,1.5,True
Stalker,74,34,1,123.43115234375,76.548095703125,9.991655349731445,0.625,True
