name,sc_type,ml_type,owner,pos.x,pos.y,pos.z,radius,is_on_screen
Camera,-1,-1,-1,118.2578125,68.1796875,0.0,-1,False
MineralField750,483,237,16,104.0,76.5,8.01251220703125,1.125,True
MineralField750,483,237,16,105.0,75.5,7.99114990234375,1.125,True
VespeneGeyser,342,255,16,105.5,70.5,7.99114990234375,1.5,True
Marauder,51,73,2,110.814697265625,67.388427734375,9.990081787109375,0.5625,True
Marauder,51,73,2,112.08984375,66.597412109375,9.99311637878418,0.5625,True
WarpGate,133,41,1,121.5,72.5,9.99193286895752,1.8125,True
Sentry,77,32,1,115.932373046875,74.282470703125,9.991781234741211,0.5,True
UnbuildableRocksDestructible,472,253,16,130.0,81.0,9.990081787109375,1.125,True
MineralField750,483,237,16,106.0,72.5,8.0018310546875,1.125,True
CyberneticsCore,72,7,1,121.5,79.5,9.991426467895508,1.8125,True
WidowMineBurrowed,500,104,2,112.441162109375,62.68603515625,9.775089263916016,0.5,True
Stalker,74,34,1,115.9716796875,72.091796875,9.99193286895752,0.625,True
Marauder,51,73,2,110.206787109375,68.26904296875,9.993133544921875,0.5625,True
Pylon,60,28,1,125.0,76.0,9.99193286895752,1.125,True
Sentry,77,32,1,118.775146484375,73.86376953125,9.99193286895752,0.5,True
Stalker,74,34,1,118.3388671875,74.83349609375,9.99193286895752,0.625,True
MineralField,341,235,16,105.0,73.5,7.99114990234375,1.125,True
Assimilator,61,3,1,132.5,70.5,9.993133544921875,1.6875,True
Marine,48,74,2,111.3154296875,68.260009765625,9.990081787109375,0.375,True
MineralField,341,235,16,105.0,74.5,7.99114990234375,1.125,True
Stalker,74,34,1,116.419677734375,73.20263671875,9.99193286895752,0.625,True
