name,sc_type,ml_type,owner,pos.x,pos.y,pos.z,radius,is_on_screen
Camera,-1,-1,-1,130.546875,97.109375,0.0,-1,False
Probe,84,27,1,136.668701171875,104.906982421875,11.991090774536133,0.375,True
MineralField750,483,237,16,143.0,102.5,11.991259574890137,1.125,True
MineralField750,483,237,16,137.0,108.5,11.991090774536133,1.125,True
Nexus,59,21,1,135.5,101.5,11.991090774536133,2.75,True
TwilightCouncil,65,39,1,130.5,98.5,11.991090774536133,1.8125,True
Probe,84,27,1,135.926025390625,106.63671875,11.991090774536133,0.375,True
Probe,84,27,1,140.75537109375,104.73388671875,11.991259574890137,0.375,True
MineralField,341,235,16,136.0,107.5,11.991090774536133,1.125,True
Probe,84,27,1,140.6318359375,101.50634765625,11.991259574890137,0.375,True
Probe,84,27,1,138.2802734375,100.305908203125,11.991090774536133,0.375,True
Probe,84,27,1,137.291015625,103.919921875,11.991140365600586,0.375,True
MineralField750,483,237,16,140.0,107.5,11.992694854736328,1.125,True
Pylon,60,28,1,128.0,99.0,11.991090774536133,1.125,True
Probe,84,27,1,133.3349609375,106.5556640625,11.991090774536133,0.375,True
Probe,84,27,1,140.65673828125,99.29150390625,11.991259574890137,0.375,True
Assimilator,61,3,1,132.5,108.5,11.991259574890137,1.6875,True
Probe,84,27,1,140.51171875,104.583740234375,11.991259574890137,0.375,True
Probe,84,27,1,140.634033203125,103.076416015625,11.991259574890137,0.375,True
Probe,84,27,1,128.635986328125,87.92041015625,11.951009750366211,0.375,True
MineralField,341,235,16,142.0,101.5,11.991259574890137,1.125,True
VespeneGeyser,342,255,16,132.5,108.5,11.991259574890137,1.5,True
MineralField,341,235,16,142.0,103.5,11.991259574890137,1.125,True
WarpGate,133,41,1,128.5,101.5,11.991174697875977,1.8125,True
VespeneGeyser,342,255,16,142.5,98.5,11.991259574890137,1.5,True
Probe,84,27,1,138.348388671875,102.37841796875,11.991090774536133,0.375,True
Probe,84,27,1,140.035400390625,105.62255859375,11.991259574890137,0.375,True
Probe,84,27,1,135.748779296875,104.45556640625,11.991090774536133,0.375,True
MineralField750,483,237,16,142.0,105.5,11.991259574890137,1.125,True
Probe,84,27,1,139.290283203125,104.9453125,11.991259574890137,0.375,True
Pylon,60,28,1,135.0,98.0,11.991090774536133,1.125,True
Probe,84,27,1,141.6376953125,102.3818359375,11.991259574890137,0.375,True
Probe,84,27,1,139.191162109375,100.92529296875,11.99112606048584,0.375,True
Pylon,60,28,1,131.0,102.0,11.991259574890137,1.125,True
Pylon,60,28,1,131.0,96.0,11.991090774536133,1.125,True
Probe,84,27,1,139.304931640625,106.641845703125,11.991259574890137,0.375,True
Probe,84,27,1,137.384765625,107.64111328125,11.992182731628418,0.375,True
Probe,84,27,1,134.13720703125,104.67822265625,11.991090774536133,0.375,True
WarpGate,133,41,1,133.5,95.5,11.989013671875,1.8125,True
MineralField,341,235,16,141.0,106.5,11.991259574890137,1.125,True
Assimilator,61,3,1,142.5,98.5,11.991259574890137,1.6875,True
Probe,84,27,1,140.478271484375,102.250732421875,11.991259574890137,0.375,True
