name,sc_type,ml_type,owner,pos.x,pos.y,pos.z,radius,is_on_screen
Camera,-1,-1,-1,127.140625,73.0703125,0.0,-1,False
Pylon,60,28,1,125.0,76.0,9.99193286895752,1.125,True
Stalker,74,34,1,120.914794921875,77.055419921875,9.991498947143555,0.625,True
Assimilator,61,3,1,142.5,80.5,9.990081787109375,1.6875,True
CyberneticsCore,72,7,1,121.5,79.5,9.991426467895508,1.8125,True
Probe,84,27,1,136.861572265625,73.601806640625,9.99126148223877,0.375,True
Probe,84,27,1,135.9287109375,72.330810546875,9.991730690002441,0.375,True
Sentry,77,32,1,125.393310546875,78.11669921875,9.991426467895508,0.5,True
Gateway,62,15,1,126.5,72.5,9.99193286895752,1.8125,True
Stalker,74,34,1,126.077392578125,78.9306640625,9.991386413574219,0.625,True
Probe,84,27,1,140.414794921875,79.605224609375,9.99135971069336,0.375,True
Probe,84,27,1,133.90087890625,73.768798828125,9.99141788482666,0.375,True
Probe,84,27,1,138.9580078125,78.98193359375,9.99127197265625,0.375,True
Sentry,77,32,1,125.708251953125,77.2333984375,9.991438865661621,0.5,True
Probe,84,27,1,138.7919921875,77.50537109375,9.991256713867188,0.375,True
Probe,84,27,1,123.8466796875,77.6875,9.991426467895508,0.375,True
Probe,84,27,1,137.385498046875,71.353271484375,9.990081787109375,0.375,True
Probe,84,27,1,133.430419921875,72.670166015625,9.992485046386719,0.375,True
Nexus,59,21,1,135.5,77.5,9.991256713867188,2.75,True
MineralField750,483,237,16,137.0,70.5,9.993133544921875,1.125,True
ShieldBattery,1910,33,1,124.0,79.0,9.991426467895508,1.125,True
Zealot,73,44,1,122.81884765625,76.15576171875,9.991853713989258,0.5,True
MineralField,341,235,16,136.0,71.5,9.990081787109375,1.125,True
Stalker,74,34,1,126.83984375,77.833984375,9.991304397583008,0.625,True
ShieldBattery,1910,33,1,124.0,73.0,9.99193286895752,1.125,True
VespeneGeyser,342,255,16,132.5,70.5,9.993133544921875,1.5,True
WarpGate,133,41,1,121.5,72.5,9.99193286895752,1.8125,True
Probe,84,27,1,137.80419921875,75.404296875,9.991256713867188,0.375,True
Probe,84,27,1,138.888671875,76.978271484375,9.991264343261719,0.375,True
Assimilator,61,3,1,132.5,70.5,9.993133544921875,1.6875,True
UnbuildableRocksDestructible,472,253,16,130.0,81.0,9.990081787109375,1.125,True
Probe,84,27,1,135.755126953125,74.46875,9.991256713867188,0.375,True
Probe,84,27,1,139.00146484375,76.421142578125,9.991273880004883,0.375,True
Zealot,73,44,1,121.32666015625,75.967529296875,9.99193286895752,0.5,True
