name,sc_type,ml_type,owner,pos.x,pos.y,pos.z,radius,is_on_screen
Camera,-1,-1,-1,109.3984375,81.40625,0.0,-1,False
WarpGate,133,41,1,127.5,95.5,11.989013671875,1.8125,True
Stalker,74,34,1,119.718017578125,75.509521484375,9.99193000793457,0.625,True
Marine,48,74,2,101.9921875,85.952392578125,9.990081787109375,0.375,True
Sentry,77,32,1,112.779541015625,81.18310546875,9.990081787109375,0.5,True
Marauder,51,73,2,102.66455078125,85.390869140625,9.990081787109375,0.5625,True
WarpGate,133,41,1,121.5,72.5,9.99193286895752,1.8125,True
MineralField750,483,237,16,105.0,75.5,7.99114990234375,1.125,True
Stalker,74,34,1,113.783203125,77.96337890625,9.991256713867188,0.625,True
Zealot,73,44,1,109.148193359375,80.77490234375,9.991256713867188,0.5,True
MineralField750,483,237,16,106.0,72.5,8.0018310546875,1.125,True
VespeneGeyser,342,255,16,111.5,90.5,9.991256713867188,1.5,True
Observer,82,22,1,109.742431640625,82.454345703125,13.73828125,0.5,True
Sentry,77,32,1,113.544677734375,80.641357421875,9.990081787109375,0.5,True
WidowMineBurrowed,500,104,2,106.177978515625,86.298095703125,9.991426467895508,0.5,True
Stalker,74,34,1,114.41845703125,80.0361328125,9.990669250488281,0.625,True
Marine,48,74,2,100.8876953125,85.48046875,9.990081787109375,0.375,True
Stalker,74,34,1,118.589111328125,75.967041015625,9.991851806640625,0.625,True
Stalker,74,34,1,112.228271484375,79.960693359375,9.990375518798828,0.625,True
Zealot,73,44,1,104.44384765625,83.5537109375,9.991426467895508,0.5,True
Marine,48,74,2,102.626220703125,86.291259765625,9.990081787109375,0.375,True
MineralField,341,235,16,99.0,77.5,7.99114990234375,1.125,True
MineralField,341,235,16,105.0,73.5,7.99114990234375,1.125,True
Stalker,74,34,1,116.533935546875,77.1669921875,9.991426467895508,0.625,True
MineralField750,483,237,16,100.0,78.5,8.0018310546875,1.125,True
MineralField,341,235,16,111.0,93.5,9.991256713867188,1.125,True
ShieldBattery,1910,33,1,120.0,77.0,9.991426467895508,1.125,True
SiegeTankSieged,32,91,2,102.362548828125,90.048095703125,9.991426467895508,0.875,True
Sentry,77,32,1,113.150390625,78.886474609375,9.991256713867188,0.5,True
Stalker,74,34,1,114.0078125,81.597900390625,9.990081787109375,0.625,True
Stalker,74,34,1,114.982177734375,77.58642578125,9.991284370422363,0.625,True
Marauder,51,73,2,103.143798828125,84.218994140625,9.990081787109375,0.5625,True
Zealot,73,44,1,114.077880859375,79.0283203125,9.991256713867188,0.5,True
CyberneticsCore,72,7,1,121.5,79.5,9.991426467895508,1.8125,True
Marauder,51,73,2,103.869873046875,86.607666015625,9.990081787109375,0.5625,True
WarpPrism,81,42,1,109.193603515625,81.101806640625,13.73828125,0.875,True
Zealot,73,44,1,105.630859375,82.435546875,9.991426467895508,0.5,True
MineralField,341,235,16,105.0,74.5,7.99114990234375,1.125,True
MineralField,341,235,16,103.0,77.5,7.99114990234375,1.125,True
Zealot,73,44,1,108.533935546875,81.484375,9.99133586883545,0.5,True
Sentry,77,32,1,111.940673828125,78.926513671875,9.990669250488281,0.5,True
Zealot,73,44,1,117.4970703125,76.717041015625,9.991426467895508,0.5,True
MineralField750,483,237,16,104.0,76.5,8.01251220703125,1.125,True
Sentry,77,32,1,115.01025390625,78.648681640625,9.991275787353516,0.5,True
