name,sc_type,ml_type,owner,pos.x,pos.y,pos.z,radius,is_on_screen
Camera,-1,-1,-1,138.48828125,99.96484375,0.0,-1,False
Probe,84,27,1,140.050537109375,105.635986328125,11.991259574890137,0.375,True
VespeneGeyser,342,255,16,142.5,98.5,11.991259574890137,1.5,True
Probe,84,27,1,138.560546875,104.282470703125,11.991259574890137,0.375,True
Probe,84,27,1,136.956787109375,105.74609375,11.991103172302246,0.375,True
Probe,84,27,1,135.894287109375,106.230224609375,11.991090774536133,0.375,True
MineralField,341,235,16,136.0,107.5,11.991090774536133,1.125,True
MineralField750,483,237,16,137.0,108.5,11.991090774536133,1.125,True
MineralField,341,235,16,142.0,101.5,11.991259574890137,1.125,True
VespeneGeyser,342,255,16,132.5,108.5,11.991259574890137,1.5,True
MineralField750,483,237,16,143.0,102.5,11.991259574890137,1.125,True
Probe,84,27,1,140.64013671875,101.506103515625,11.991259574890137,0.375,True
Probe,84,27,1,140.650390625,101.537109375,11.991259574890137,0.375,True
Probe,84,27,1,140.751708984375,104.7314453125,11.991259574890137,0.375,True
Probe,84,27,1,140.645263671875,103.079833984375,11.991259574890137,0.375,True
Probe,84,27,1,140.644287109375,102.298583984375,11.991259574890137,0.375,True
Probe,84,27,1,137.876708984375,103.872314453125,11.991214752197266,0.375,True
Nexus,59,21,1,135.5,101.5,11.991090774536133,2.75,True
Assimilator,61,3,1,142.5,98.5,11.991259574890137,1.6875,True
MineralField,341,235,16,141.0,106.5,11.991259574890137,1.125,True
Probe,84,27,1,139.893798828125,105.493408203125,11.991259574890137,0.375,True
Probe,84,27,1,138.062744140625,103.0771484375,11.991111755371094,0.375,True
MineralField750,483,237,16,140.0,107.5,11.992694854736328,1.125,True
SCV,45,88,2,144.44873046875,98.283447265625,11.989013671875,0.375,True
MineralField,341,235,16,142.0,103.5,11.991259574890137,1.125,True
Probe,84,27,1,137.95849609375,104.83642578125,11.991241455078125,0.375,True
Probe,84,27,1,139.241943359375,106.55712890625,11.991259574890137,0.375,True
Probe,84,27,1,135.92822265625,106.6630859375,11.991090774536133,0.375,True
MineralField750,483,237,16,142.0,105.5,11.991259574890137,1.125,True
