name,sc_type,ml_type,owner,pos.x,pos.y,pos.z,radius,is_on_screen
Camera,-1,-1,-1,138.48828125,98.453125,0.0,-1,False
Probe,84,27,1,139.78076171875,105.391357421875,11.991259574890137,0.375,True
MineralField750,483,237,16,137.0,108.5,11.991090774536133,1.125,True
Probe,84,27,1,139.090087890625,106.369140625,11.991259574890137,0.375,True
SCV,45,88,2,138.15478515625,91.53662109375,11.9920654296875,0.375,True
Probe,84,27,1,135.85888671875,105.792724609375,11.991090774536133,0.375,True
Probe,84,27,1,134.218505859375,107.280517578125,11.99111557006836,0.375,True
Probe,84,27,1,140.298828125,101.53662109375,11.991259574890137,0.375,True
VespeneGeyser,342,255,16,132.5,108.5,11.991259574890137,1.5,True
MineralField750,483,237,16,143.0,102.5,11.991259574890137,1.125,True
Probe,84,27,1,138.681884765625,103.45849609375,11.991168022155762,0.375,True
Probe,84,27,1,139.88525390625,102.847900390625,11.991233825683594,0.375,True
Probe,84,27,1,141.1181640625,104.33935546875,11.991259574890137,0.375,True
MineralField750,483,237,16,142.0,105.5,11.991259574890137,1.125,True
Probe,84,27,1,138.7099609375,104.41650390625,11.991259574890137,0.375,True
Probe,84,27,1,140.74853515625,104.729736328125,11.991259574890137,0.375,True
Nexus,59,21,1,135.5,101.5,11.991090774536133,2.75,True
MineralField,341,235,16,142.0,103.5,11.991259574890137,1.125,True
Assimilator,61,3,1,142.5,98.5,11.991259574890137,1.6875,True
VespeneGeyser,342,255,16,142.5,98.5,11.991259574890137,1.5,True
Probe,84,27,1,140.04248046875,105.629150390625,11.991259574890137,0.375,True
Probe,84,27,1,140.64013671875,101.506103515625,11.991259574890137,0.375,True
MineralField,341,235,16,136.0,107.5,11.991090774536133,1.125,True
MineralField,341,235,16,142.0,101.5,11.991259574890137,1.125,True
MineralField,341,235,16,141.0,106.5,11.991259574890137,1.125,True
Probe,84,27,1,139.299560546875,106.6298828125,11.991259574890137,0.375,True
MineralField750,483,237,16,140.0,107.5,11.992694854736328,1.125,True
Probe,84,27,1,137.382568359375,107.629150390625,11.992168426513672,0.375,True
Probe,84,27,1,141.654541015625,102.385009765625,11.991259574890137,0.375,True
