name,sc_type,ml_type,owner,pos.x,pos.y,pos.z,radius,is_on_screen
Camera,-1,-1,-1,121.61328125,75.09375,0.0,-1,False
Stalker,74,34,1,118.778076171875,78.539306640625,9.991426467895508,0.625,True
Stalker,74,34,1,119.958251953125,77.4052734375,9.991445541381836,0.625,True
Sentry,77,32,1,118.318359375,76.897705078125,9.99150562286377,0.5,True
Nexus,59,21,1,135.5,77.5,9.991256713867188,2.75,True
VespeneGeyser,342,255,16,132.5,70.5,9.993133544921875,1.5,True
Pylon,60,28,1,125.0,76.0,9.99193286895752,1.125,True
UnbuildableRocksDestructible,472,253,16,130.0,81.0,9.990081787109375,1.125,True
Sentry,77,32,1,119.77587890625,75.321533203125,9.99193286895752,0.5,True
WarpGate,133,41,1,121.5,72.5,9.99193286895752,1.8125,True
Assimilator,61,3,1,132.5,70.5,9.993133544921875,1.6875,True
Probe,84,27,1,133.55517578125,72.959716796875,9.991791725158691,0.375,True
CyberneticsCore,72,7,1,121.5,79.5,9.991426467895508,1.8125,True
