name,sc_type,ml_type,owner,pos.x,pos.y,pos.z,radius,is_on_screen
Camera,-1,-1,-1,126.390625,96.80078125,0.0,-1,False
Probe,84,27,1,138.606201171875,102.456298828125,11.991090774536133,0.375,True
MineralField750,483,237,16,137.0,108.5,11.991090774536133,1.125,True
Probe,84,27,1,134.1708984375,104.59912109375,11.991090774536133,0.375,True
Probe,84,27,1,137.37841796875,107.616455078125,11.992125511169434,0.375,True
Probe,84,27,1,136.79345703125,105.285400390625,11.991092681884766,0.375,True
Nexus,59,21,1,135.5,101.5,11.991090774536133,2.75,True
WarpGate,133,41,1,127.5,95.5,11.989013671875,1.8125,True
TwilightCouncil,65,39,1,130.5,98.5,11.991090774536133,1.8125,True
MineralField750,483,237,16,140.0,107.5,11.992694854736328,1.125,True
Probe,84,27,1,138.83544921875,103.552734375,11.99118423461914,0.375,True
MineralField,341,235,16,136.0,107.5,11.991090774536133,1.125,True
WarpGate,133,41,1,128.5,101.5,11.991174697875977,1.8125,True
Probe,84,27,1,137.803466796875,104.621826171875,11.991222381591797,0.375,True
Probe,84,27,1,138.39794921875,101.94189453125,11.991090774536133,0.375,True
Gateway,62,15,1,123.5,102.5,11.991259574890137,1.8125,True
WarpGate,133,41,1,133.5,95.5,11.989013671875,1.8125,True
Gateway,62,15,1,126.5,104.5,11.989013671875,1.8125,True
Pylon,60,28,1,128.0,99.0,11.991090774536133,1.125,True
Pylon,60,28,1,135.0,98.0,11.991090774536133,1.125,True
Assimilator,61,3,1,132.5,108.5,11.991259574890137,1.6875,True
Pylon,60,28,1,131.0,102.0,11.991259574890137,1.125,True
Probe,84,27,1,139.30712890625,106.639892578125,11.991259574890137,0.375,True
Pylon,60,28,1,131.0,96.0,11.991090774536133,1.125,True
Probe,84,27,1,140.02294921875,105.611328125,11.991259574890137,0.375,True
Probe,84,27,1,135.926025390625,106.63671875,11.991090774536133,0.375,True
WarpGate,133,41,1,130.5,93.5,11.989013671875,1.8125,True
Probe,84,27,1,139.9697265625,105.5625,11.991259574890137,0.375,True
Probe,84,27,1,138.329345703125,100.284912109375,11.991090774536133,0.375,True
Probe,84,27,1,135.900634765625,106.308837890625,11.991090774536133,0.375,True
Probe,84,27,1,139.075439453125,101.51220703125,11.991113662719727,0.375,True
RoboticsFacility,71,31,1,129.5,104.5,11.991259574890137,1.8125,True
VespeneGeyser,342,255,16,132.5,108.5,11.991259574890137,1.5,True
WarpGate,133,41,1,125.5,99.5,11.991090774536133,1.8125,True
Probe,84,27,1,133.320068359375,106.5908203125,11.991090774536133,0.375,True
