name,sc_type,ml_type,owner,pos.x,pos.y,pos.z,radius,is_on_screen
Camera,-1,-1,-1,131.31640625,100.0,0.0,-1,False
MineralField750,483,237,16,140.0,107.5,11.992694854736328,1.125,True
Nexus,59,21,1,135.5,101.5,11.991090774536133,2.75,True
Probe,84,27,1,140.63037109375,99.302734375,11.991259574890137,0.375,True
Probe,84,27,1,140.4970703125,104.574951171875,11.991259574890137,0.375,True
MineralField,341,235,16,142.0,103.5,11.991259574890137,1.125,True
Probe,84,27,1,139.8017578125,101.50634765625,11.991225242614746,0.375,True
Gateway,62,15,1,128.5,101.5,11.991174697875977,1.8125,True
TwilightCouncil,65,39,1,130.5,98.5,11.991090774536133,1.8125,True
Probe,84,27,1,137.35986328125,106.95556640625,11.991364479064941,0.375,True
MineralField750,483,237,16,137.0,108.5,11.991090774536133,1.125,True
VespeneGeyser,342,255,16,132.5,108.5,11.991259574890137,1.5,True
Probe,84,27,1,133.547607421875,106.0546875,11.991090774536133,0.375,True
Probe,84,27,1,139.78759765625,105.39697265625,11.991259574890137,0.375,True
Probe,84,27,1,140.325439453125,102.22802734375,11.991259574890137,0.375,True
Probe,84,27,1,141.6376953125,102.3818359375,11.991259574890137,0.375,True
MineralField750,483,237,16,143.0,102.5,11.991259574890137,1.125,True
Assimilator,61,3,1,132.5,108.5,11.991259574890137,1.6875,True
MineralField,341,235,16,136.0,107.5,11.991090774536133,1.125,True
Probe,84,27,1,140.67919921875,104.687255859375,11.991259574890137,0.375,True
Gateway,62,15,1,133.5,95.5,11.989013671875,1.8125,True
Probe,84,27,1,135.926025390625,106.63671875,11.991090774536133,0.375,True
Probe,84,27,1,139.839111328125,105.4443359375,11.991259574890137,0.375,True
Assimilator,61,3,1,142.5,98.5,11.991259574890137,1.6875,True
Probe,84,27,1,132.41259765625,101.5380859375,11.991124153137207,0.375,True
Probe,84,27,1,140.625244140625,103.07373046875,11.991259574890137,0.375,True
Probe,84,27,1,137.44287109375,104.12841796875,11.991166114807129,0.375,True
Pylon,60,28,1,135.0,98.0,11.991090774536133,1.125,True
Probe,84,27,1,138.52099609375,100.203857421875,11.991090774536133,0.375,True
Probe,84,27,1,135.857666015625,105.805419921875,11.991090774536133,0.375,True
Probe,84,27,1,133.722412109375,105.64990234375,11.991090774536133,0.375,True
Probe,84,27,1,140.625244140625,101.50537109375,11.991259574890137,0.375,True
Probe,84,27,1,137.38525390625,107.646728515625,11.9921875,0.375,True
MineralField,341,235,16,142.0,101.5,11.991259574890137,1.125,True
VespeneGeyser,342,255,16,142.5,98.5,11.991259574890137,1.5,True
MineralField,341,235,16,141.0,106.5,11.991259574890137,1.125,True
MineralField750,483,237,16,142.0,105.5,11.991259574890137,1.125,True
Pylon,60,28,1,131.0,102.0,11.991259574890137,1.125,True
Probe,84,27,1,139.296630859375,106.62646484375,11.991259574890137,0.375,True
