name,sc_type,ml_type,owner,pos.x,pos.y,pos.z,radius,is_on_screen
Camera,-1,-1,-1,32.33984375,9.97265625,0.0,-1,False
LabMineralField,665,232,16,38.0,9.5,9.987030029296875,1.125,True
SpacePlatformGeyser,343,250,16,28.5,14.5,9.987030029296875,1.5,True
Zealot,73,44,1,41.980712890625,20.685302734375,9.988378524780273,0.5,True
Zealot,73,44,1,33.093017578125,21.224365234375,9.987030029296875,0.5,True
Zealot,73,44,1,32.27001953125,21.694091796875,9.993133544921875,0.5,True
Pylon,60,28,1,31.0,9.0,9.988378524780273,1.125,True
Probe,84,27,1,30.945068359375,11.37060546875,9.988378524780273,0.375,True
LabMineralField750,666,233,16,42.0,11.5,9.987030029296875,1.125,True
Nexus,59,21,1,35.5,15.5,10.0093994140625,2.75,True
Stalker,74,34,1,34.671630859375,21.47607421875,9.987030029296875,0.625,True
Probe,84,27,1,39.65673828125,10.425537109375,9.987030029296875,0.375,True
Stalker,74,34,1,35.752685546875,22.244140625,9.987030029296875,0.625,True
Zealot,73,44,1,40.901611328125,21.0380859375,9.988378524780273,0.5,True
Probe,84,27,1,40.044189453125,11.369384765625,9.987030029296875,0.375,True
UnbuildablePlatesDestructible,474,252,16,31.0,19.0,9.989297866821289,1.125,True
LabMineralField,665,232,16,33.0,9.5,9.988378524780273,1.125,True
Probe,84,27,1,37.64892578125,10.338134765625,9.988378524780273,0.375,True
Probe,84,27,1,37.770263671875,12.755859375,9.988378524780273,0.375,True
Probe,84,27,1,30.361083984375,20.044921875,10.064537048339844,0.375,True
Pylon,60,28,1,39.0,17.0,9.988378524780273,1.125,True
LabMineralField750,666,233,16,29.0,11.5,9.987030029296875,1.125,True
LabMineralField,665,232,16,30.0,10.5,9.988378524780273,1.125,True
Probe,84,27,1,36.929931640625,12.53759765625,9.988378524780273,0.375,True
Probe,84,27,1,35.310546875,11.0966796875,9.988378524780273,0.375,True
LabMineralField750,666,233,16,34.0,8.5,9.988378524780273,1.125,True
LabMineralField,665,232,16,41.0,10.5,9.987030029296875,1.125,True
Stalker,74,34,1,36.0771484375,20.764404296875,9.987030029296875,0.625,True
Probe,84,27,1,40.05224609375,12.6982421875,9.988378524780273,0.375,True
SpacePlatformGeyser,343,250,16,42.5,14.5,9.988378524780273,1.5,True
Zealot,73,44,1,31.83154296875,20.798828125,9.993133544921875,0.5,True
Probe,84,27,1,33.355712890625,10.35205078125,9.988378524780273,0.375,True
Probe,84,27,1,30.264892578125,12.26123046875,9.988040924072266,0.375,True
Zealot,73,44,1,31.22607421875,21.717529296875,10.149024963378906,0.5,True
Zealot,73,44,1,39.901611328125,21.4287109375,9.988378524780273,0.5,True
LabMineralField750,666,233,16,37.0,8.5,9.988378524780273,1.125,True
