name,sc_type,ml_type,owner,pos.x,pos.y,pos.z,radius,is_on_screen
Camera,-1,-1,-1,127.140625,73.0703125,0.0,-1,False
Assimilator,61,3,1,142.5,80.5,9.990081787109375,1.6875,True
Assimilator,61,3,1,132.5,70.5,9.993133544921875,1.6875,True
Probe,84,27,1,139.657470703125,76.8720703125,9.991368293762207,0.375,True
Stalker,74,34,1,118.911376953125,76.738525390625,9.991593360900879,0.625,True
Pylon,60,28,1,125.0,76.0,9.99193286895752,1.125,True
Zealot,73,44,1,123.36328125,76.80517578125,9.991524696350098,0.5,True
Probe,84,27,1,139.07763671875,76.398193359375,9.991279602050781,0.375,True
Nexus,59,21,1,135.5,77.5,9.991256713867188,2.75,True
WarpGate,133,41,1,121.5,72.5,9.99193286895752,1.8125,True
Zealot,73,44,1,121.32666015625,75.967529296875,9.99193286895752,0.5,True
Probe,84,27,1,135.86669921875,73.08349609375,9.99128532409668,0.375,True
WidowMine,498,103,2,113.952392578125,66.613037109375,9.99193286895752,0.5,True
Stalker,74,34,1,126.83984375,77.833984375,9.991304397583008,0.625,True
Probe,84,27,1,139.48876953125,75.04541015625,9.991350173950195,0.375,True
UnbuildableRocksDestructible,472,253,16,130.0,81.0,9.990081787109375,1.125,True
Probe,84,27,1,139.260986328125,72.416259765625,9.991820335388184,0.375,True
Probe,84,27,1,134.283447265625,74.667236328125,9.991312980651855,0.375,True
Probe,84,27,1,121.80078125,77.34375,9.991426467895508,0.375,True
Probe,84,27,1,133.295654296875,72.3525390625,9.99350357055664,0.375,True
ShieldBattery,1910,33,1,124.0,79.0,9.991426467895508,1.125,True
CyberneticsCore,72,7,1,121.5,79.5,9.991426467895508,1.8125,True
ShieldBattery,1910,33,1,124.0,73.0,9.99193286895752,1.125,True
Marine,48,74,2,115.232177734375,67.891357421875,9.99193286895752,0.375,True
Gateway,62,15,1,126.5,72.5,9.99193286895752,1.8125,True
MineralField750,483,237,16,137.0,70.5,9.993133544921875,1.125,True
MineralField,341,235,16,136.0,71.5,9.990081787109375,1.125,True
VespeneGeyser,342,255,16,132.5,70.5,9.993133544921875,1.5,True
Probe,84,27,1,135.9287109375,72.330810546875,9.991730690002441,0.375,True
Sentry,77,32,1,125.708251953125,77.2333984375,9.991438865661621,0.5,True
Stalker,74,34,1,126.077392578125,78.9306640625,9.991386413574219,0.625,True
Probe,84,27,1,138.27197265625,78.68994140625,9.991256713867188,0.375,True
Probe,84,27,1,137.385498046875,71.353271484375,9.990081787109375,0.375,True
Sentry,77,32,1,125.393310546875,78.11669921875,9.991426467895508,0.5,True
Probe,84,27,1,136.694091796875,74.048583984375,9.991256713867188,0.375,True
