name,sc_type,ml_type,owner,pos.x,pos.y,pos.z,radius,is_on_screen
Camera,-1,-1,-1,18.1640625,24.1484375,0.0,-1,False
SpacePlatformGeyser,343,250,16,29.5,38.5,9.987030029296875,1.5,True
LabMineralField750,666,233,16,27.0,38.5,9.987030029296875,1.125,True
LabMineralField750,666,233,16,26.0,39.5,9.987030029296875,1.125,True
Pylon,60,28,1,14.0,28.0,11.98867416381836,1.125,True
Nexus,59,21,1,12.5,24.5,12.0086669921875,2.75,True
Probe,84,27,1,9.71875,28.0419921875,11.98867416381836,0.375,True
Assimilator,61,3,1,10.5,17.5,11.98867416381836,1.6875,True
Probe,84,27,1,9.614990234375,26.07373046875,11.98867416381836,0.375,True
WarpGate,133,41,1,13.5,30.5,11.98867416381836,1.8125,True
CyberneticsCore,72,7,1,10.5,30.5,11.990283012390137,1.8125,True
SpacePlatformGeyser,343,250,16,14.5,17.5,11.98867416381836,1.5,True
WarpGate,133,41,1,12.5,33.5,11.991891860961914,1.8125,True
Probe,84,27,1,13.59326171875,20.669677734375,11.98867416381836,0.375,True
LabMineralField750,666,233,16,8.0,30.5,11.991891860961914,1.125,True
WarpGate,133,41,1,16.5,23.5,11.98867416381836,1.8125,True
Assimilator,61,3,1,14.5,17.5,11.98867416381836,1.6875,True
SpacePlatformGeyser,343,250,16,10.5,17.5,11.98867416381836,1.5,True
WarpGate,133,41,1,15.5,33.5,11.991891860961914,1.8125,True
Probe,84,27,1,8.5380859375,29.6298828125,11.990701675415039,0.375,True
Pylon,60,28,1,16.0,31.0,11.98867416381836,1.125,True
Probe,84,27,1,23.241455078125,24.703369140625,11.989013671875,0.375,True
Probe,84,27,1,13.851806640625,19.76611328125,11.98867416381836,0.375,True
Probe,84,27,1,9.842041015625,26.917236328125,11.98867416381836,0.375,True
Probe,84,27,1,8.805419921875,29.156982421875,11.989279747009277,0.375,True
