name,sc_type,ml_type,owner,pos.x,pos.y,pos.z,radius,is_on_screen
Camera,-1,-1,-1,122.37109375,89.34375,0.0,-1,False
SpacePlatformGeyser,343,250,16,129.5,98.5,11.98867416381836,1.5,True
SpacePlatformGeyser,343,250,16,125.5,98.5,11.98867416381836,1.5,True
Pylon,60,28,2,116.0,86.0,11.989013671875,1.125,True
Gateway,62,15,2,114.5,89.5,11.989013671875,1.8125,True
LabMineralField750,666,233,16,111.0,104.5,9.987030029296875,1.125,True
Stalker,74,34,2,131.46240234375,100.5966796875,11.9859619140625,0.625,True
SpacePlatformGeyser,343,250,16,111.5,101.5,9.987030029296875,1.5,True
Oracle,495,24,1,110.37841796875,101.8544921875,13.783935546875,0.75,True
Stalker,74,34,2,130.38134765625,101.27490234375,11.9859619140625,0.625,True
LabMineralField,665,232,16,110.0,105.5,9.987030029296875,1.125,True
