name,sc_type,ml_type,owner,pos.x,pos.y,pos.z,radius,is_on_screen
Camera,-1,-1,-1,105.5,70.94921875,0.0,-1,False
SpacePlatformGeyser,343,250,16,110.5,77.5,9.987030029296875,1.5,True
Reaper,49,84,2,116.5987548828125,76.90458679199219,12.622822761535645,0.375,True
SCV,45,88,1,100.6767578125,64.5,9.990081787109375,0.375,True
Barracks,21,48,1,102.5,64.5,9.991596221923828,1.8125,True
LabMineralField750,666,233,16,114.0,76.5,9.987030029296875,1.125,True
Barracks,21,48,1,108.5,64.5,9.988378524780273,1.8125,True
Barracks,21,48,1,105.5,63.5,9.988378524780273,1.8125,True
LabMineralField,665,232,16,116.0,74.5,9.988378524780273,1.125,True
Reaper,49,84,1,106.81103515625,72.114501953125,10.488378524780273,0.375,True
LabMineralField750,666,233,16,113.0,77.5,9.987030029296875,1.125,True
SpacePlatformGeyser,343,250,16,106.5,77.5,9.987030029296875,1.5,True
