name,sc_type,ml_type,owner,pos.x,pos.y,pos.z,radius,is_on_screen
Camera,-1,-1,-1,89.66796875,35.109375,0.0,-1,False
Marine,48,74,2,86.622802734375,35.548095703125,9.999402046203613,0.375,True
Marauder,51,73,2,88.859130859375,36.35205078125,9.999402046203613,0.5625,True
SupplyDepotLowered,47,97,2,98.0,41.0,9.999127388000488,1.25,True
Adept,311,0,1,81.54638671875,37.828125,9.999402046203613,0.5,True
Zealot,73,44,1,87.2919921875,39.506103515625,9.999402046203613,0.5,True
Adept,311,0,1,82.17138671875,37.116943359375,9.999402046203613,0.5,True
Bunker,24,53,2,97.5,38.5,9.999127388000488,1.8125,True
Marauder,51,73,2,83.935302734375,33.552734375,9.999237060546875,0.5625,True
Adept,311,0,1,81.063720703125,38.6865234375,9.999402046203613,0.5,True
Marauder,51,73,2,85.66162109375,33.96826171875,9.999237060546875,0.5625,True
Zealot,73,44,1,87.442138671875,40.43212890625,9.999402046203613,0.5,True
Raven,56,82,2,96.8935546875,41.095458984375,13.97900390625,0.625,True
Stalker,74,34,1,84.98388671875,40.358154296875,9.999402046203613,0.625,True
Stalker,74,34,1,83.028076171875,39.19921875,9.999402046203613,0.625,True
Zealot,73,44,1,87.719482421875,38.671142578125,9.999402046203613,0.5,True
Stalker,74,34,1,83.825439453125,40.679931640625,9.999402046203613,0.625,True
SupplyDepot,19,96,2,99.0,43.0,9.999237060546875,1.25,True
Stalker,74,34,1,87.996826171875,41.811767578125,9.999319076538086,0.625,True
Stalker,74,34,1,82.580078125,38.09912109375,9.999402046203613,0.625,True
Stalker,74,34,1,88.539306640625,42.868896484375,9.999237060546875,0.625,True
MissileTurret,23,76,2,100.0,40.0,9.999127388000488,1.125,True
Marauder,51,73,2,87.94287109375,35.394287109375,9.999402046203613,0.5625,True
Adept,311,0,1,82.303955078125,39.978271484375,9.999402046203613,0.5,True
Stalker,74,34,1,85.46240234375,41.446044921875,9.999402046203613,0.625,True
EngineeringBay,22,57,2,96.5,35.5,9.99926471710205,1.8125,True
Stalker,74,34,1,84.18212890625,39.48193359375,9.999402046203613,0.625,True
Adept,311,0,1,81.02294921875,39.623291015625,9.999402046203613,0.5,True
Immortal,83,17,1,85.515380859375,42.803955078125,9.999237060546875,0.75,True
