4.500000000000000000e+01 1.527399244191298411e-01 3.227323315741257304e-01 3.929634867226447503e-02 4.300803513922026727e-02
4.500000000000000000e+01 -5.047910702908736669e-02 2.896393284649610433e-01 3.929634867226447503e-02 4.300803513922026727e-02
4.500000000000000000e+01 1.389098050250195913e-02 3.330514199228542527e-01 3.929634867226447503e-02 4.300803513922026727e-02
4.500000000000000000e+01 3.669548437231612281e-01 8.238082870952326275e-02 3.929634867226447503e-02 4.300803513922026727e-02
2.700000000000000000e+01 6.821291088361381982e-01 5.753516621149216137e-01 1.899323519159449580e-01 2.078721698395646356e-01
2.900000000000000000e+01 5.740809337379807475e-01 2.107410055592397469e-01 1.899323519159449580e-01 2.078721698395646356e-01
4.500000000000000000e+01 3.600355342754771315e-01 1.521331346988108457e-01 3.929634867226447503e-02 4.300803513922026727e-02
2.680000000000000000e+02 4.646891040556355712e-02 3.441367473809078814e-01 3.929634867226447503e-02 4.300803513922026727e-02
4.500000000000000000e+01 5.139151249631801477e-01 9.344360051056134486e-02 3.929634867226447503e-02 4.300803513922026727e-02
4.500000000000000000e+01 -5.149666067339148112e-02 2.006115586592215894e-01 3.929634867226447503e-02 4.300803513922026727e-02
4.500000000000000000e+01 -4.619270922349272279e-02 2.031657423046136501e-01 3.929634867226447503e-02 4.300803513922026727e-02
2.800000000000000000e+01 8.954058668108381136e-01 5.288245438326830694e-01 1.899323519159449580e-01 2.078721698395646356e-01
4.500000000000000000e+01 -8.181706106885908159e-02 2.308320063168793068e-01 3.929634867226447503e-02 4.300803513922026727e-02
4.500000000000000000e+01 6.203970978486165327e-02 3.439112299026207409e-01 3.929634867226447503e-02 4.300803513922026727e-02
4.100000000000000000e+01 1.021769841846070559e+00 5.558188529186489646e-01 1.178890460167934112e-01 1.290241054176607949e-01
4.500000000000000000e+01 -5.040482694939780323e-02 2.904694213454021567e-01 3.929634867226447503e-02 4.300803513922026727e-02
4.800000000000000000e+01 6.140484050128959259e-01 3.357451448306247310e-01 3.929634867226447503e-02 4.300803513922026727e-02
4.500000000000000000e+01 5.312150134645329119e-02 5.709089652973473733e-02 3.929634867226447503e-02 4.300803513922026727e-02
4.500000000000000000e+01 1.541756478497591752e-02 1.545068272867171633e-01 3.929634867226447503e-02 4.300803513922026727e-02
3.410000000000000000e+02 3.718061751552643179e-01 3.743596165515084007e-02 1.178890460167934112e-01 1.290241054176607949e-01
4.500000000000000000e+01 1.642926794450370598e-01 4.150284721806111188e-01 3.929634867226447503e-02 4.300803513922026727e-02
