name,sc_type,ml_type,owner,pos.x,pos.y,pos.z,radius,is_on_screen
Camera,-1,-1,-1,104.5,27.015625,0.0,-1,False
SpacePlatformGeyser,343,250,16,111.5,16.5,11.99897289276123,1.5,True
SpacePlatformGeyser,343,250,16,113.5,32.5,9.997711181640625,1.5,True
RoboticsFacility,71,31,1,106.5,18.5,11.9981689453125,1.8125,True
LabMineralField,665,232,16,112.0,41.5,9.999237060546875,1.125,True
Probe,84,27,1,111.634521484375,35.542724609375,9.999127388000488,0.375,True
Assimilator,61,3,1,111.5,16.5,11.99897289276123,1.6875,True
LabMineralField750,666,233,16,111.0,42.5,9.999237060546875,1.125,True
Pylon,60,28,1,109.0,18.0,11.9981689453125,1.125,True
LabMineralField750,666,233,16,114.0,36.5,9.999237060546875,1.125,True
UnbuildablePlatesDestructible,474,252,16,104.0,30.0,9.996185302734375,1.125,True
Nexus,59,21,1,106.5,36.5,9.999127388000488,2.75,True
Stargate,67,35,1,111.5,19.5,11.9981689453125,1.8125,True
LabMineralField750,666,233,16,108.0,43.5,9.999237060546875,1.125,True
SpacePlatformGeyser,343,250,16,107.5,29.5,9.996185302734375,1.5,True
LabMineralField,665,232,16,113.0,35.5,9.996185302734375,1.125,True
LabMineralField,665,232,16,113.0,39.5,9.999237060546875,1.125,True
LabMineralField750,666,233,16,114.0,38.5,9.999237060546875,1.125,True
Stalker,74,34,1,100.319091796875,38.374267578125,9.999127388000488,0.625,True
LabMineralField,665,232,16,107.0,42.5,9.996185302734375,1.125,True
Probe,84,27,1,102.745361328125,17.31591796875,11.99897289276123,0.375,True
