6.660000000000000000e+02 3.618213430324567631e-02 4.995938524101450895e-01 1.178890460167934112e-01 1.290241054176607949e-01
3.430000000000000000e+02 3.774483937131020150e-01 7.736838191939541254e-01 1.571853946890579001e-01 1.720321405568810691e-01
6.200000000000000000e+01 5.586150749548829397e-01 9.558465871567568828e-02 1.899323519159449580e-01 2.078721698395646356e-01
5.900000000000000000e+01 4.991770342810222250e-01 4.062340583925104776e-01 2.881732235966061317e-01 3.153922576876153072e-01
6.660000000000000000e+02 3.718740462872923563e-02 3.881190777982000406e-01 1.178890460167934112e-01 1.290241054176607949e-01
6.650000000000000000e+02 1.031523831640041994e-01 2.801008701747783047e-01 1.178890460167934112e-01 1.290241054176607949e-01
8.400000000000000000e+01 2.316712069825958287e-01 1.739188015649326402e-01 3.929634867226447503e-02 4.300803513922026727e-02
6.660000000000000000e+02 2.317356129092048023e-01 6.929629138417006673e-02 1.178890460167934112e-01 1.290241054176607949e-01
8.400000000000000000e+01 2.736615481230839642e-01 1.184813139699299467e-01 3.929634867226447503e-02 4.300803513922026727e-02
6.650000000000000000e+02 1.016490264824619211e-01 4.459225950330074628e-01 1.178890460167934112e-01 1.290241054176607949e-01
8.400000000000000000e+01 4.213383071250888512e-01 5.582258583010740738e-01 3.929634867226447503e-02 4.300803513922026727e-02
6.100000000000000000e+01 6.086982231894214612e-01 7.705652054794207562e-01 1.768335690251901238e-01 1.935361581264911923e-01
8.400000000000000000e+01 2.980002167481528574e-01 3.419563900364184228e-01 3.929634867226447503e-02 4.300803513922026727e-02
8.400000000000000000e+01 1.863938086833561436e-01 5.238220448303210208e-01 3.929634867226447503e-02 4.300803513922026727e-02
8.400000000000000000e+01 2.971255702433021062e-01 5.582706333674818389e-01 3.929634867226447503e-02 4.300803513922026727e-02
6.000000000000000000e+01 5.857137380063375254e-01 2.273619986682559602e-01 1.178890460167934112e-01 1.290241054176607949e-01
8.400000000000000000e+01 3.158918363921486283e-01 3.983144152870650156e-01 3.929634867226447503e-02 4.300803513922026727e-02
8.400000000000000000e+01 2.509502116121395954e-01 4.307512221860841928e-01 3.929634867226447503e-02 4.300803513922026727e-02
8.400000000000000000e+01 1.248774237219312105e-01 3.912172990113792492e-01 3.929634867226447503e-02 4.300803513922026727e-02
8.400000000000000000e+01 2.802635808707009124e-01 4.882231704219973656e-01 3.929634867226447503e-02 4.300803513922026727e-02
3.430000000000000000e+02 6.086982231894214612e-01 7.705652054794207562e-01 1.571853946890579001e-01 1.720321405568810691e-01
8.400000000000000000e+01 3.988570779514966635e-01 6.745770541509518159e-01 3.929634867226447503e-02 4.300803513922026727e-02
8.400000000000000000e+01 3.928267393302552479e-01 2.705451694682693420e-01 3.929634867226447503e-02 4.300803513922026727e-02
6.650000000000000000e+02 1.684763692139045199e-01 1.189960457046535941e-01 1.178890460167934112e-01 1.290241054176607949e-01
8.400000000000000000e+01 3.265895282115479636e-01 3.659846193510414292e-01 3.929634867226447503e-02 4.300803513922026727e-02
6.660000000000000000e+02 3.869562176928743880e-02 2.208723566451365472e-01 1.178890460167934112e-01 1.290241054176607949e-01
6.650000000000000000e+02 1.006469940380371186e-01 5.564477620399235214e-01 1.178890460167934112e-01 1.290241054176607949e-01
8.400000000000000000e+01 3.408696562515991513e-01 3.226490502631243484e-01 3.929634867226447503e-02 4.300803513922026727e-02
8.400000000000000000e+01 2.867834423981842074e-01 5.031329033393048267e-01 3.929634867226447503e-02 4.300803513922026727e-02
6.100000000000000000e+01 3.774483937131020150e-01 7.736838191939541254e-01 1.768335690251901238e-01 1.935361581264911923e-01
