name,sc_type,ml_type,owner,pos.x,pos.y,pos.z,radius,is_on_screen
Camera,-1,-1,-1,110.05078125,41.875,0.0,-1,False
MineralField,341,235,16,118.0,40.5,9.990081787109375,1.125,True
Drone,104,124,2,117.631591796875,43.314453125,9.990081787109375,0.375,True
Zergling,105,179,1,110.538330078125,45.36474609375,9.990547180175781,0.375,True
MineralField,341,235,16,118.0,44.5,9.990081787109375,1.125,True
MineralField750,483,237,16,119.0,43.5,9.990081787109375,1.125,True
Zergling,105,179,1,110.39892578125,39.689208984375,9.990547180175781,0.375,True
MineralField750,483,237,16,119.0,41.5,9.990081787109375,1.125,True
Larva,151,142,2,111.816650390625,39.786865234375,9.990547180175781,0.125,True
LabMineralField750,666,233,16,119.0,65.5,9.990081787109375,1.125,True
MineralField750,483,237,16,118.0,46.5,9.990081787109375,1.125,True
MineralField750,483,237,16,118.0,38.5,9.990081787109375,1.125,True
Drone,104,124,2,116.87890625,43.2177734375,9.990081787109375,0.375,True
Queen,126,159,2,111.5,39.125,9.990547180175781,0.875,True
Drone,104,124,2,115.318115234375,43.6748046875,9.991081237792969,0.375,True
Hatchery,86,130,2,111.5,42.5,9.990547180175781,2.75,True
Zergling,105,179,1,112.9296875,45.151611328125,9.990547180175781,0.375,True
Drone,104,124,2,116.7861328125,45.7080078125,9.990081787109375,0.375,True
VespeneGeyser,342,255,16,109.5,35.5,9.990547180175781,1.5,True
Drone,104,124,2,116.036376953125,46.560302734375,9.990514755249023,0.375,True
LabMineralField,665,232,16,118.0,64.5,9.990081787109375,1.125,True
Zergling,105,179,1,113.470703125,44.668212890625,9.990547180175781,0.375,True
Cocoon,103,119,2,111.98486328125,39.902587890625,9.990547180175781,0.125,True
VespeneGeyser,342,255,16,113.5,35.5,9.990547180175781,1.5,True
Zergling,105,179,1,108.962890625,44.028564453125,9.990547180175781,0.375,True
Drone,104,124,2,117.628173828125,41.685546875,9.990081787109375,0.375,True
Zergling,105,179,1,115.2998046875,46.09765625,9.991050720214844,0.375,True
MineralField,341,235,16,117.0,47.5,9.990081787109375,1.125,True
MineralField,341,235,16,117.0,37.5,9.990081787109375,1.125,True
Zergling,105,179,1,108.225830078125,43.2236328125,9.990547180175781,0.375,True
Zergling,105,179,1,109.59033203125,40.25830078125,9.990547180175781,0.375,True
CreepTumor,87,121,2,115.5,35.5,9.990547180175781,1.0,True
Drone,104,124,2,115.610107421875,41.244140625,9.991571426391602,0.375,True
