name,sc_type,ml_type,owner,pos.x,pos.y,pos.z,radius,is_on_screen
Camera,-1,-1,-1,18.9375,105.1796875,0.0,-1,False
Overlord,106,152,1,11.511962890625,107.907470703125,13.73828125,1.0,True
Overlord,106,152,1,13.7333984375,106.222412109375,13.73828125,1.0,True
MineralField750,483,237,16,9.0,106.5,9.990081787109375,1.125,True
Ravager,688,161,1,14.20166015625,107.8642578125,9.990547180175781,0.75,True
Zergling,105,179,1,13.374267578125,106.39697265625,9.990547180175781,0.375,True
Drone,104,124,1,10.46044921875,106.302978515625,9.990081787109375,0.375,True
Cocoon,103,119,1,16.008544921875,102.15283203125,9.990081787109375,0.125,True
Drone,104,124,1,11.952392578125,101.3662109375,9.990081787109375,0.375,True
MineralField750,483,237,16,10.0,109.5,9.990081787109375,1.125,True
MineralField,341,235,16,10.0,103.5,9.990081787109375,1.125,True
MineralField750,483,237,16,9.0,104.5,9.990081787109375,1.125,True
Drone,104,124,1,10.7822265625,106.26025390625,9.990081787109375,0.375,True
MineralField750,483,237,16,10.0,101.5,9.990081787109375,1.125,True
Overlord,106,152,1,12.430908203125,107.389892578125,13.73828125,1.0,True
Drone,104,124,1,13.119873046875,106.541015625,9.990609169006348,0.375,True
Drone,104,124,1,11.952880859375,109.63330078125,9.990198135375977,0.375,True
Larva,151,142,1,16.961181640625,102.351318359375,9.990081787109375,0.125,True
Cocoon,103,119,1,16.671630859375,102.580810546875,9.990081787109375,0.125,True
Drone,104,124,1,13.602783203125,107.282958984375,9.990547180175781,0.375,True
Drone,104,124,1,11.356689453125,107.079345703125,9.990081787109375,0.375,True
MineralField,341,235,16,10.0,107.5,9.990081787109375,1.125,True
MineralField,341,235,16,11.0,110.5,9.990081787109375,1.125,True
Hatchery,86,130,1,16.5,105.5,9.990547180175781,2.75,True
MineralField,341,235,16,11.0,100.5,9.990081787109375,1.125,True
UnbuildablePlatesDestructible,474,252,16,23.0,118.0,9.990081787109375,1.125,True
Drone,104,124,1,11.440673828125,103.94482421875,9.990081787109375,0.375,True
VespeneGeyser,342,255,16,14.5,112.5,9.990081787109375,1.5,True
SporeCrawler,99,171,1,16.0,109.0,9.990547180175781,0.875,True
VespeneGeyser,342,255,16,18.5,112.5,9.990081787109375,1.5,True
Drone,104,124,1,11.243408203125,102.265869140625,9.990081787109375,0.375,True
Zergling,105,179,1,13.276123046875,107.267578125,9.990547180175781,0.375,True
SporeCrawler,99,171,1,15.0,101.0,9.990081787109375,0.875,True
Extractor,88,127,1,14.5,112.5,9.990081787109375,1.6875,True
Zergling,105,179,1,13.8955078125,106.84619140625,9.990547180175781,0.375,True
CreepTumorBurrowed,137,122,1,19.5,100.5,9.990081787109375,1.0,True
Drone,104,124,1,10.3701171875,104.685546875,9.990081787109375,0.375,True
