name,sc_type,ml_type,owner,pos.x,pos.y,pos.z,radius,is_on_screen
Camera,-1,-1,-1,13.4609375,114.01171875,0.0,-1,False
VespeneGeyser,342,255,16,18.5,112.5,9.990081787109375,1.5,True
Drone,104,124,1,13.63525390625,108.103271484375,9.990547180175781,0.375,True
Drone,104,124,1,11.34814453125,107.08203125,9.990081787109375,0.375,True
SporeCrawler,99,171,1,26.0,126.0,11.989013671875,0.875,True
Zergling,105,179,1,15.846435546875,114.812744140625,9.990081787109375,0.375,True
MineralField750,483,237,16,9.0,106.5,9.990081787109375,1.125,True
Overlord,106,152,1,16.308349609375,104.800048828125,13.739013671875,1.0,True
Overlord,106,152,1,12.512451171875,107.3603515625,13.73828125,1.0,True
Queen,126,159,1,15.249755859375,128.8916015625,11.990537643432617,0.875,True
Drone,104,124,1,15.0,109.035888671875,9.990547180175781,0.375,True
Overlord,106,152,1,11.083984375,107.8203125,13.73828125,1.0,True
MineralField750,483,237,16,9.0,104.5,9.990081787109375,1.125,True
LabMineralField750,666,233,16,10.0,132.5,11.989013671875,1.125,True
LabMineralField,665,232,16,11.0,131.5,11.989013671875,1.125,True
Drone,104,124,1,17.41259765625,108.697998046875,9.990547180175781,0.375,True
Extractor,88,127,1,14.5,112.5,9.990081787109375,1.6875,True
SporeCrawler,99,171,1,16.0,109.0,9.990547180175781,0.875,True
Extractor,88,127,1,18.5,112.5,9.990081787109375,1.6875,True
Queen,126,159,1,16.5,102.125,9.990081787109375,0.875,True
VespeneGeyser,342,255,16,14.5,112.5,9.990081787109375,1.5,True
MineralField,341,235,16,11.0,110.5,9.990081787109375,1.125,True
Queen,126,159,1,19.921875,127.9326171875,11.989775657653809,0.875,True
LabMineralField,665,232,16,12.0,136.5,11.989013671875,1.125,True
Drone,104,124,1,21.37060546875,113.60693359375,9.990081787109375,0.375,True
Hatchery,86,130,1,16.5,105.5,9.990547180175781,2.75,True
MineralField750,483,237,16,10.0,109.5,9.990081787109375,1.125,True
Drone,104,124,1,14.79345703125,110.45166015625,9.990547180175781,0.375,True
Overlord,106,152,1,13.7333984375,106.222412109375,13.73828125,1.0,True
UnbuildablePlatesDestructible,474,252,16,23.0,118.0,9.990081787109375,1.125,True
MineralField,341,235,16,10.0,107.5,9.990081787109375,1.125,True
RoachWarren,97,166,1,11.5,124.5,11.989013671875,1.8125,True
Hydralisk,107,132,1,20.71826171875,107.476806640625,9.990547180175781,0.625,True
Drone,104,124,1,17.95068359375,110.589111328125,9.990547180175781,0.375,True
Overlord,106,152,1,11.085205078125,114.618896484375,14.860595703125,1.0,True
LabMineralField750,666,233,16,11.0,135.5,11.989013671875,1.125,True
Queen,126,159,1,18.859130859375,110.138916015625,9.990547180175781,0.875,True
Drone,104,124,1,13.701171875,107.222412109375,9.990547180175781,0.375,True
SporeCrawler,99,171,1,19.0,125.0,11.989013671875,0.875,True
LabMineralField,665,232,16,11.0,133.5,11.989013671875,1.125,True
