name,sc_type,ml_type,owner,pos.x,pos.y,pos.z,radius,is_on_screen
Camera,-1,-1,-1,14.44140625,128.12890625,0.0,-1,False
Drone,104,124,1,12.356201171875,131.66845703125,11.990537643432617,0.375,True
LabMineralField,665,232,16,12.0,136.5,11.989013671875,1.125,True
Cocoon,103,119,1,16.960693359375,128.9375,11.990537643432617,0.125,True
LabMineralField,665,232,16,17.0,137.5,11.989013671875,1.125,True
LabMineralField750,666,233,16,10.0,132.5,11.989013671875,1.125,True
Drone,104,124,1,12.37255859375,133.0751953125,11.990537643432617,0.375,True
SpacePlatformGeyser,343,250,16,20.5,138.5,11.989013671875,1.5,True
Drone,104,124,1,15.485107421875,134.2275390625,11.990537643432617,0.375,True
LabMineralField750,666,233,16,11.0,135.5,11.989013671875,1.125,True
Drone,104,124,1,12.956787109375,135.629638671875,11.990537643432617,0.375,True
Drone,104,124,1,12.95654296875,135.629638671875,11.990537643432617,0.375,True
Drone,104,124,1,13.70458984375,136.630126953125,11.989013671875,0.375,True
LabMineralField,665,232,16,11.0,133.5,11.989013671875,1.125,True
Drone,104,124,1,12.65478515625,134.4814453125,11.990537643432617,0.375,True
LabMineralField750,666,233,16,16.0,138.5,11.989013671875,1.125,True
Drone,104,124,1,11.361572265625,132.3818359375,11.989013671875,0.375,True
Cocoon,103,119,1,17.6025390625,128.645751953125,11.990537643432617,0.125,True
LabMineralField,665,232,16,11.0,131.5,11.989013671875,1.125,True
Drone,104,124,1,13.2529296875,132.80615234375,11.990537643432617,0.375,True
Drone,104,124,1,15.13671875,133.647705078125,11.990537643432617,0.375,True
Cocoon,103,119,1,17.323974609375,128.49560546875,11.990537643432617,0.125,True
Drone,104,124,1,17.080078125,136.55615234375,11.989013671875,0.375,True
SpacePlatformGeyser,343,250,16,10.5,128.5,11.989013671875,1.5,True
Overlord,106,152,1,17.085693359375,123.3427734375,15.73828125,1.0,True
LabMineralField750,666,233,16,13.0,137.5,11.989013671875,1.125,True
Hatchery,86,130,1,17.5,131.5,11.990537643432617,2.75,True
Drone,104,124,1,15.811767578125,136.33935546875,11.989013671875,0.375,True
Drone,104,124,1,13.002197265625,134.267333984375,11.990537643432617,0.375,True
