name,sc_type,ml_type,owner,pos.x,pos.y,pos.z,radius,is_on_screen
Camera,-1,-1,-1,18.4375,113.16796875,0.0,-1,False
Drone,104,124,1,12.436767578125,109.193115234375,9.990584373474121,0.375,True
SporeCrawler,99,171,1,16.0,109.0,9.990547180175781,0.875,True
VespeneGeyser,342,255,16,14.5,112.5,9.990081787109375,1.5,True
Drone,104,124,1,11.2333984375,108.74072265625,9.990081787109375,0.375,True
Extractor,88,127,1,14.5,112.5,9.990081787109375,1.6875,True
Zergling,105,179,1,23.394775390625,107.73388671875,9.990547180175781,0.375,True
LabMineralField,665,232,16,11.0,131.5,11.989013671875,1.125,True
MineralField750,483,237,16,9.0,106.5,9.990081787109375,1.125,True
MineralField,341,235,16,10.0,107.5,9.990081787109375,1.125,True
Zergling,105,179,1,22.053955078125,108.478515625,9.990547180175781,0.375,True
Mutalisk,108,149,2,19.166748046875,114.391845703125,14.304443359375,0.5,True
VespeneGeyser,342,255,16,18.5,112.5,9.990081787109375,1.5,True
Overlord,106,152,1,11.083984375,107.8203125,13.73828125,1.0,True
Mutalisk,108,149,2,18.532958984375,116.531982421875,15.04345703125,0.5,True
Drone,104,124,1,11.39501953125,103.93115234375,9.990081787109375,0.375,True
Hydralisk,107,132,1,16.75146484375,114.9580078125,9.990272521972656,0.625,True
MineralField,341,235,16,10.0,103.5,9.990081787109375,1.125,True
Overlord,106,152,1,13.71826171875,114.653564453125,14.818603515625,1.0,True
LabMineralField750,666,233,16,10.0,132.5,11.989013671875,1.125,True
MineralField750,483,237,16,10.0,109.5,9.990081787109375,1.125,True
Overlord,106,152,1,16.308349609375,104.800048828125,13.739013671875,1.0,True
Mutalisk,108,149,2,18.809326171875,115.7294921875,14.762939453125,0.5,True
MineralField,341,235,16,11.0,110.5,9.990081787109375,1.125,True
Drone,104,124,1,12.173583984375,106.07861328125,9.990840911865234,0.375,True
MineralField750,483,237,16,9.0,104.5,9.990081787109375,1.125,True
Drone,104,124,1,12.88525390625,105.01806640625,9.99081039428711,0.375,True
Overlord,106,152,1,12.512451171875,107.3603515625,13.73828125,1.0,True
Mutalisk,108,149,2,18.208251953125,113.93505859375,14.251220703125,0.5,True
Drone,104,124,1,13.017822265625,106.571533203125,9.990694999694824,0.375,True
Overlord,106,152,1,13.7333984375,106.222412109375,13.73828125,1.0,True
Drone,104,124,1,11.356689453125,107.079345703125,9.990081787109375,0.375,True
Drone,104,124,1,10.365234375,106.315185546875,9.990081787109375,0.375,True
Hatchery,86,130,1,16.5,105.5,9.990547180175781,2.75,True
Mutalisk,108,149,2,19.114990234375,115.08349609375,14.51611328125,0.5,True
UnbuildablePlatesDestructible,474,252,16,23.0,118.0,9.990081787109375,1.125,True
Zergling,105,179,1,22.74560546875,107.504150390625,9.990547180175781,0.375,True
LabMineralField,665,232,16,11.0,133.5,11.989013671875,1.125,True
RoachWarren,97,166,1,11.5,124.5,11.989013671875,1.8125,True
