name,sc_type,ml_type,owner,pos.x,pos.y,pos.z,radius,is_on_screen
Camera,-1,-1,-1,20.375,103.22265625,0.0,-1,False
Zergling,105,179,1,19.45556640625,108.8544921875,9.990547180175781,0.375,True
MineralField,341,235,16,10.0,107.5,9.990081787109375,1.125,True
SporeCrawler,99,171,1,15.0,101.0,9.990081787109375,0.875,True
Drone,104,124,1,11.364990234375,104.048583984375,9.990081787109375,0.375,True
SporeCrawler,99,171,1,16.0,109.0,9.990547180175781,0.875,True
Larva,151,142,1,16.297607421875,102.87939453125,9.990081787109375,0.125,True
VespeneGeyser,342,255,16,14.5,112.5,9.990081787109375,1.5,True
Zergling,105,179,1,18.741455078125,108.830078125,9.990547180175781,0.375,True
Ravager,688,161,1,21.15771484375,106.445556640625,9.990547180175781,0.75,True
Hatchery,86,130,1,16.5,105.5,9.990547180175781,2.75,True
Overlord,106,152,1,14.23779296875,108.656494140625,13.73828125,1.0,True
Hydralisk,107,132,1,20.590576171875,110.020263671875,9.990547180175781,0.625,True
Drone,104,124,1,11.36767578125,106.963623046875,9.990081787109375,0.375,True
Hydralisk,107,132,1,22.052978515625,108.4287109375,9.990547180175781,0.625,True
Extractor,88,127,1,14.5,112.5,9.990081787109375,1.6875,True
UnbuildablePlatesDestructible,474,252,16,23.0,118.0,9.990081787109375,1.125,True
MineralField750,483,237,16,10.0,109.5,9.990081787109375,1.125,True
Overlord,106,152,1,12.430908203125,107.389892578125,13.73828125,1.0,True
Hydralisk,107,132,1,22.203125,107.249755859375,9.990547180175781,0.625,True
MineralField750,483,237,16,10.0,101.5,9.990081787109375,1.125,True
Hydralisk,107,132,1,20.905029296875,108.73486328125,9.990547180175781,0.625,True
MineralField,341,235,16,11.0,100.5,9.990081787109375,1.125,True
MineralField,341,235,16,11.0,110.5,9.990081787109375,1.125,True
VespeneGeyser,342,255,16,18.5,112.5,9.990081787109375,1.5,True
MineralField,341,235,16,10.0,103.5,9.990081787109375,1.125,True
Drone,104,124,1,10.3525390625,106.353271484375,9.990081787109375,0.375,True
Zergling,105,179,1,19.23193359375,107.38671875,9.990547180175781,0.375,True
Ravager,688,161,1,20.277099609375,107.58203125,9.990547180175781,0.75,True
MineralField750,483,237,16,9.0,104.5,9.990081787109375,1.125,True
Zergling,105,179,1,19.2490234375,108.197509765625,9.990547180175781,0.375,True
Drone,104,124,1,11.236328125,108.73876953125,9.990081787109375,0.375,True
Overlord,106,152,1,13.7333984375,106.222412109375,13.73828125,1.0,True
Larva,151,142,1,16.2216796875,102.30810546875,9.990081787109375,0.125,True
MineralField750,483,237,16,9.0,106.5,9.990081787109375,1.125,True
Drone,104,124,1,11.8642578125,109.653564453125,9.990198135375977,0.375,True
CreepTumorBurrowed,137,122,1,19.5,100.5,9.990081787109375,1.0,True
Drone,104,124,1,11.20361328125,102.284423828125,9.990081787109375,0.375,True
Drone,104,124,1,13.43310546875,105.9111328125,9.990547180175781,0.375,True
Drone,104,124,1,11.8896484375,101.36767578125,9.990081787109375,0.375,True
Drone,104,124,1,13.600341796875,106.39404296875,9.990547180175781,0.375,True
Drone,104,124,1,10.3701171875,104.685546875,9.990081787109375,0.375,True
