name,sc_type,ml_type,owner,pos.x,pos.y,pos.z,radius,is_on_screen
Camera,-1,-1,-1,112.6875,67.33203125,0.0,-1,False
LabMineralField,665,232,16,118.0,74.5,9.990081787109375,1.125,True
Overlord,106,152,1,121.4814453125,58.60791015625,14.396728515625,1.0,True
LabMineralField750,666,233,16,120.0,68.5,9.990081787109375,1.125,True
SpacePlatformGeyser,343,250,16,114.5,62.5,9.990081787109375,1.5,True
LabMineralField750,666,233,16,119.0,73.5,9.990081787109375,1.125,True
LabMineralField,665,232,16,119.0,71.5,9.990081787109375,1.125,True
LabMineralField,665,232,16,118.0,64.5,9.990081787109375,1.125,True
LabMineralField750,666,233,16,119.0,65.5,9.990081787109375,1.125,True
Drone,104,124,1,112.6884765625,69.075439453125,9.990316390991211,0.375,True
LabMineralField,665,232,16,119.0,67.5,9.990081787109375,1.125,True
LabMineralField750,666,233,16,120.0,70.5,9.990081787109375,1.125,True
SpacePlatformGeyser,343,250,16,110.5,62.5,9.990081787109375,1.5,True
