name,sc_type,ml_type,owner,pos.x,pos.y,pos.z,radius,is_on_screen
Camera,-1,-1,-1,20.2421875,105.1796875,0.0,-1,False
Drone,104,124,1,13.10107421875,106.5439453125,9.990625381469727,0.375,True
MineralField750,483,237,16,10.0,101.5,9.990081787109375,1.125,True
Ravager,688,161,1,22.243896484375,107.238525390625,9.990547180175781,0.75,True
Drone,104,124,1,13.2109375,104.489013671875,9.990560531616211,0.375,True
Zergling,105,179,1,19.511962890625,109.537109375,9.990547180175781,0.375,True
Drone,104,124,1,11.0986328125,106.21826171875,9.990081787109375,0.375,True
MineralField750,483,237,16,9.0,104.5,9.990081787109375,1.125,True
VespeneGeyser,342,255,16,14.5,112.5,9.990081787109375,1.5,True
Extractor,88,127,1,14.5,112.5,9.990081787109375,1.6875,True
Mutalisk,108,149,2,26.576904296875,109.507080078125,14.2724609375,0.5,True
VespeneGeyser,342,255,16,18.5,112.5,9.990081787109375,1.5,True
SporeCrawler,99,171,1,16.0,109.0,9.990547180175781,0.875,True
Mutalisk,108,149,2,27.320068359375,108.636962890625,14.228271484375,0.5,True
Cocoon,103,119,1,16.008544921875,102.15283203125,9.990081787109375,0.125,True
MineralField750,483,237,16,10.0,109.5,9.990081787109375,1.125,True
Mutalisk,108,149,2,25.892822265625,106.822265625,13.806396484375,0.5,True
Larva,151,142,1,16.378173828125,102.76904296875,9.990081787109375,0.125,True
Overlord,106,152,1,12.430908203125,107.389892578125,13.73828125,1.0,True
Drone,104,124,1,10.374755859375,106.315185546875,9.990081787109375,0.375,True
MineralField,341,235,16,10.0,103.5,9.990081787109375,1.125,True
Zergling,105,179,1,20.01123046875,107.94921875,9.990547180175781,0.375,True
Drone,104,124,1,10.3701171875,104.685546875,9.990081787109375,0.375,True
Mutalisk,108,149,2,25.9228515625,110.313720703125,14.226806640625,0.5,True
SporeCrawler,99,171,1,15.0,101.0,9.990081787109375,0.875,True
Hatchery,86,130,1,16.5,105.5,9.990547180175781,2.75,True
MineralField,341,235,16,11.0,100.5,9.990081787109375,1.125,True
Mutalisk,108,149,2,27.901123046875,110.570068359375,14.857177734375,0.5,True
Mutalisk,108,149,2,27.2822265625,109.7099609375,14.488037109375,0.5,True
Drone,104,124,1,12.930908203125,107.6962890625,9.990752220153809,0.375,True
CreepTumorBurrowed,137,122,1,19.5,100.5,9.990081787109375,1.0,True
Drone,104,124,1,11.243408203125,102.267333984375,9.990081787109375,0.375,True
Mutalisk,108,149,2,25.916015625,108.61328125,13.994140625,0.5,True
MineralField750,483,237,16,9.0,106.5,9.990081787109375,1.125,True
Overlord,106,152,1,13.7333984375,106.222412109375,13.73828125,1.0,True
Drone,104,124,1,11.356689453125,107.079345703125,9.990081787109375,0.375,True
Overlord,106,152,1,14.23779296875,108.656494140625,13.73828125,1.0,True
Drone,104,124,1,11.954833984375,109.631103515625,9.990198135375977,0.375,True
MineralField,341,235,16,11.0,110.5,9.990081787109375,1.125,True
Cocoon,103,119,1,16.671630859375,102.580810546875,9.990081787109375,0.125,True
MineralField,341,235,16,10.0,107.5,9.990081787109375,1.125,True
Zergling,105,179,1,20.242919921875,109.387939453125,9.990547180175781,0.375,True
Zergling,105,179,1,18.752685546875,109.17138671875,9.990547180175781,0.375,True
Drone,104,124,1,11.947509765625,101.362060546875,9.990081787109375,0.375,True
Mutalisk,108,149,2,27.111572265625,111.32080078125,14.752197265625,0.5,True
Mutalisk,108,149,2,26.56689453125,110.39306640625,14.429443359375,0.5,True
UnbuildablePlatesDestructible,474,252,16,23.0,118.0,9.990081787109375,1.125,True
