name,sc_type,ml_type,owner,pos.x,pos.y,pos.z,radius,is_on_screen
Camera,-1,-1,-1,102.53125,40.546875,0.0,-1,False
VespeneGeyser,342,255,16,113.5,35.5,9.990547180175781,1.5,True
UnbuildablePlatesDestructible,474,252,16,105.0,30.0,9.990081787109375,1.125,True
MineralField,341,235,16,91.0,35.5,7.990557670593262,1.125,True
MineralField750,483,237,16,91.0,34.5,7.990557670593262,1.125,True
MineralField,341,235,16,91.0,37.5,7.990557670593262,1.125,True
MineralField750,483,237,16,92.0,36.5,7.98809814453125,1.125,True
VespeneGeyser,342,255,16,91.5,40.5,7.990557670593262,1.5,True
VespeneGeyser,342,255,16,109.5,35.5,9.990547180175781,1.5,True
Zergling,105,179,1,99.370361328125,49.169189453125,8.540960311889648,0.375,True
Larva,151,142,2,112.529052734375,39.944580078125,9.990547180175781,0.125,True
Zergling,105,179,1,97.87548828125,50.544677734375,7.993623733520508,0.375,True
Larva,151,142,2,110.864990234375,39.5517578125,9.990547180175781,0.125,True
Larva,151,142,2,111.764404296875,39.57080078125,9.990547180175781,0.125,True
Zergling,105,179,1,98.90576171875,49.67724609375,8.288585662841797,0.375,True
Queen,126,159,2,107.519287109375,41.244873046875,9.990198135375977,0.875,True
Larva,151,142,2,111.592529296875,39.2294921875,9.990547180175781,0.125,True
LabMineralField,665,232,16,118.0,64.5,9.990081787109375,1.125,True
Larva,151,142,2,112.039306640625,39.656494140625,9.990547180175781,0.125,True
Larva,151,142,2,111.8564453125,39.9375,9.990547180175781,0.125,True
Hatchery,86,130,2,111.5,42.5,9.990547180175781,2.75,True
