name,sc_type,ml_type,owner,pos.x,pos.y,pos.z,radius,is_on_screen
Camera,-1,-1,-1,19.83203125,104.45703125,0.0,-1,False
MineralField,341,235,16,11.0,100.5,9.990081787109375,1.125,True
Mutalisk,108,149,2,23.282958984375,104.08642578125,13.74072265625,0.5,True
Larva,151,142,1,16.1943359375,102.424560546875,9.990081787109375,0.125,True
MineralField750,483,237,16,9.0,106.5,9.990081787109375,1.125,True
Zergling,105,179,1,14.85205078125,107.85888671875,9.990547180175781,0.375,True
Mutalisk,108,149,2,24.186279296875,105.825439453125,13.73974609375,0.5,True
Ravager,688,161,1,16.847900390625,114.2763671875,9.990081787109375,0.75,True
UnbuildablePlatesDestructible,474,252,16,23.0,118.0,9.990081787109375,1.125,True
Overlord,106,152,1,16.915771484375,106.0908203125,13.73828125,1.0,True
Larva,151,142,1,16.323486328125,102.283447265625,9.990081787109375,0.125,True
CreepTumorBurrowed,137,122,1,19.5,100.5,9.990081787109375,1.0,True
Queen,126,159,1,19.8330078125,106.19580078125,9.990547180175781,0.875,True
MineralField,341,235,16,11.0,110.5,9.990081787109375,1.125,True
Ravager,688,161,1,15.879638671875,110.3779296875,9.990547180175781,0.75,True
Drone,104,124,1,13.889892578125,107.10595703125,9.990547180175781,0.375,True
MineralField,341,235,16,10.0,107.5,9.990081787109375,1.125,True
SporeCrawler,99,171,1,15.0,101.0,9.990081787109375,0.875,True
Mutalisk,108,149,2,22.932861328125,104.669677734375,13.739501953125,0.5,True
MineralField750,483,237,16,9.0,104.5,9.990081787109375,1.125,True
Mutalisk,108,149,2,23.662841796875,105.169189453125,13.73828125,0.5,True
Drone,104,124,1,12.916015625,106.6025390625,9.990779876708984,0.375,True
VespeneGeyser,342,255,16,14.5,112.5,9.990081787109375,1.5,True
Zergling,105,179,1,13.827880859375,106.771240234375,9.990547180175781,0.375,True
VespeneGeyser,342,255,16,18.5,112.5,9.990081787109375,1.5,True
Overlord,106,152,1,15.6416015625,106.975341796875,13.73828125,1.0,True
Drone,104,124,1,10.982177734375,104.766357421875,9.990081787109375,0.375,True
Mutalisk,108,149,2,23.03857421875,105.480224609375,13.73828125,0.5,True
SpineCrawler,98,168,1,21.0,101.0,9.990081787109375,1.125,True
Overlord,106,152,1,19.916748046875,111.5615234375,13.789306640625,1.0,True
MineralField,341,235,16,10.0,103.5,9.990081787109375,1.125,True
Larva,151,142,1,16.286376953125,102.66162109375,9.990081787109375,0.125,True
Zergling,105,179,1,14.312255859375,107.260498046875,9.990547180175781,0.375,True
Mutalisk,108,149,2,23.530029296875,106.0966796875,13.73876953125,0.5,True
MineralField750,483,237,16,10.0,109.5,9.990081787109375,1.125,True
Ravager,688,161,1,23.858154296875,110.782958984375,9.990547180175781,0.75,True
Zergling,105,179,1,15.375,108.30712890625,9.990547180175781,0.375,True
Ravager,688,161,1,14.615478515625,111.0625,9.990547180175781,0.75,True
Drone,104,124,1,13.544189453125,105.897216796875,9.990547180175781,0.375,True
SporeCrawler,99,171,1,16.0,109.0,9.990547180175781,0.875,True
Hatchery,86,130,1,16.5,105.5,9.990547180175781,2.75,True
MineralField750,483,237,16,10.0,101.5,9.990081787109375,1.125,True
Overlord,106,152,1,17.26953125,107.55322265625,13.73828125,1.0,True
Drone,104,124,1,11.34765625,103.916748046875,9.990081787109375,0.375,True
