name,sc_type,ml_type,owner,pos.x,pos.y,pos.z,radius,is_on_screen
Camera,-1,-1,-1,21.18359375,103.7578125,0.0,-1,False
MineralField,341,235,16,11.0,110.5,9.990081787109375,1.125,True
SporeCrawler,99,171,1,15.0,101.0,9.990081787109375,0.875,True
Zergling,105,179,1,14.312255859375,107.260498046875,9.990547180175781,0.375,True
MineralField750,483,237,16,10.0,101.5,9.990081787109375,1.125,True
Zergling,105,179,1,15.375,108.30712890625,9.990547180175781,0.375,True
VespeneGeyser,342,255,16,18.5,112.5,9.990081787109375,1.5,True
MineralField750,483,237,16,9.0,104.5,9.990081787109375,1.125,True
Cocoon,103,119,1,15.701904296875,102.616943359375,9.990081787109375,0.125,True
Zergling,105,179,1,13.827880859375,106.771240234375,9.990547180175781,0.375,True
Extractor,88,127,1,14.5,112.5,9.990081787109375,1.6875,True
Drone,104,124,1,11.2373046875,108.73828125,9.990081787109375,0.375,True
Hydralisk,107,132,1,24.8935546875,107.302978515625,9.990547180175781,0.625,True
SporeCrawler,99,171,1,16.0,109.0,9.990547180175781,0.875,True
MineralField750,483,237,16,10.0,109.5,9.990081787109375,1.125,True
Drone,104,124,1,11.828125,106.12451171875,9.991130828857422,0.375,True
VespeneGeyser,342,255,16,14.5,112.5,9.990081787109375,1.5,True
Hydralisk,107,132,1,25.439208984375,106.12744140625,9.990547180175781,0.625,True
Cocoon,103,119,1,17.76953125,103.018798828125,9.990081787109375,0.125,True
MineralField750,483,237,16,9.0,106.5,9.990081787109375,1.125,True
MineralField,341,235,16,10.0,107.5,9.990081787109375,1.125,True
Drone,104,124,1,11.356689453125,107.079345703125,9.990081787109375,0.375,True
Cocoon,103,119,1,16.85888671875,102.443359375,9.990081787109375,0.125,True
Drone,104,124,1,13.105712890625,105.046875,9.990625381469727,0.375,True
CreepTumorBurrowed,137,122,1,19.5,100.5,9.990081787109375,1.0,True
MineralField,341,235,16,10.0,103.5,9.990081787109375,1.125,True
Cocoon,103,119,1,16.028076171875,102.343017578125,9.990081787109375,0.125,True
Overlord,106,152,1,12.430908203125,107.389892578125,13.73828125,1.0,True
Overlord,106,152,1,14.23779296875,108.656494140625,13.73828125,1.0,True
UnbuildablePlatesDestructible,474,252,16,23.0,118.0,9.990081787109375,1.125,True
Zergling,105,179,1,14.85205078125,107.85888671875,9.990547180175781,0.375,True
Cocoon,103,119,1,16.125,102.753173828125,9.990081787109375,0.125,True
Ravager,688,161,1,17.794189453125,109.133544921875,9.990547180175781,0.75,True
Ravager,688,161,1,18.504638671875,110.3837890625,9.990547180175781,0.75,True
Hatchery,86,130,1,16.5,105.5,9.990547180175781,2.75,True
MineralField,341,235,16,11.0,100.5,9.990081787109375,1.125,True
Overlord,106,152,1,13.7333984375,106.222412109375,13.73828125,1.0,True
Cocoon,103,119,1,16.7421875,102.9375,9.990081787109375,0.125,True
