name,sc_type,ml_type,owner,pos.x,pos.y,pos.z,radius,is_on_screen
Camera,-1,-1,-1,16.86328125,123.828125,0.0,-1,False
LabMineralField750,666,233,16,13.0,137.5,11.989013671875,1.125,True
Drone,104,124,1,14.108154296875,136.114013671875,11.989395141601562,0.375,True
LabMineralField750,666,233,16,11.0,135.5,11.989013671875,1.125,True
LabMineralField,665,232,16,12.0,136.5,11.989013671875,1.125,True
Drone,104,124,1,13.6875,136.651611328125,11.989013671875,0.375,True
Drone,104,124,1,12.2548828125,134.744873046875,11.990156173706055,0.375,True
LabMineralField,665,232,16,11.0,131.5,11.989013671875,1.125,True
Drone,104,124,1,11.81396484375,132.33349609375,11.989395141601562,0.375,True
Hatchery,86,130,1,17.5,131.5,11.990537643432617,2.75,True
Drone,104,124,1,12.27001953125,134.735107421875,11.990156173706055,0.375,True
Overlord,106,152,1,26.20263671875,121.478271484375,15.7021484375,1.0,True
Drone,104,124,1,12.947265625,135.63134765625,11.990537643432617,0.375,True
LabMineralField,665,232,16,11.0,133.5,11.989013671875,1.125,True
SpacePlatformGeyser,343,250,16,10.5,128.5,11.989013671875,1.5,True
Drone,104,124,1,12.984375,132.9501953125,11.990537643432617,0.375,True
Larva,151,142,1,16.17431640625,129.228515625,11.990537643432617,0.125,True
Drone,104,124,1,12.34765625,133.125,11.990537643432617,0.375,True
LabMineralField750,666,233,16,10.0,132.5,11.989013671875,1.125,True
UnbuildablePlatesDestructible,474,252,16,23.0,118.0,9.990081787109375,1.125,True
Drone,104,124,1,15.947021484375,129.013916015625,11.990537643432617,0.375,True
Cocoon,103,119,1,18.724609375,128.735107421875,11.990537643432617,0.125,True
Larva,151,142,1,17.6640625,128.9375,11.990537643432617,0.125,True
Drone,104,124,1,17.04248046875,136.6484375,11.989013671875,0.375,True
Drone,104,124,1,12.357177734375,131.539306640625,11.990537643432617,0.375,True
LabMineralField750,666,233,16,16.0,138.5,11.989013671875,1.125,True
LabMineralField,665,232,16,17.0,137.5,11.989013671875,1.125,True
Drone,104,124,1,12.9599609375,135.628173828125,11.990537643432617,0.375,True
