name,sc_type,ml_type,owner,pos.x,pos.y,pos.z,radius,is_on_screen
Camera,-1,-1,-1,12.6640625,118.33203125,0.0,-1,False
Hatchery,86,130,1,15.5,120.5,12.037971496582031,2.75,True
Drone,104,124,1,12.62060546875,120.938720703125,11.988958358764648,0.375,True
Drone,104,124,1,11.2099609375,120.507568359375,11.988958358764648,0.375,True
Drone,104,124,1,13.36279296875,125.630615234375,11.988958358764648,0.375,True
LabMineralField,665,232,16,9.0,122.5,11.988958358764648,1.125,True
Drone,104,124,1,15.925537109375,125.632080078125,11.988958358764648,0.375,True
Drone,104,124,1,10.58740234375,118.40576171875,11.988958358764648,0.375,True
Drone,104,124,1,10.385986328125,121.9599609375,11.988958358764648,0.375,True
Drone,104,124,1,10.956298828125,124.6298828125,11.988958358764648,0.375,True
LabMineralField750,666,233,16,15.0,127.5,11.9859619140625,1.125,True
LabMineralField,665,232,16,9.0,120.5,11.988958358764648,1.125,True
Drone,104,124,1,18.3857421875,119.60009765625,11.988958358764648,0.375,True
LabMineralField,665,232,16,16.0,126.5,11.9859619140625,1.125,True
Drone,104,124,1,13.005859375,122.76806640625,11.988958358764648,0.375,True
Drone,104,124,1,10.355224609375,121.951171875,11.988958358764648,0.375,True
Cocoon,103,119,1,15.41796875,117.76220703125,11.988958358764648,0.125,True
LabMineralField750,666,233,16,9.0,124.5,11.988958358764648,1.125,True
Drone,104,124,1,12.0341796875,119.019287109375,11.988958358764648,0.375,True
SpacePlatformGeyser,343,250,16,19.5,127.5,11.9859619140625,1.5,True
Extractor,88,127,1,8.5,117.5,11.988958358764648,1.6875,True
LabMineralField750,666,233,16,8.0,121.5,11.988958358764648,1.125,True
Drone,104,124,1,13.341552734375,125.67724609375,11.988958358764648,0.375,True
LabMineralField,665,232,16,13.0,126.5,11.9859619140625,1.125,True
Drone,104,124,1,14.931884765625,124.2314453125,11.988958358764648,0.375,True
Drone,104,124,1,14.62646484375,126.625732421875,11.9859619140625,0.375,True
Cocoon,103,119,1,15.453125,117.9375,11.988958358764648,0.125,True
Drone,104,124,1,12.465576171875,122.367431640625,11.988958358764648,0.375,True
SpawningPool,89,167,1,12.5,116.5,11.988958358764648,1.8125,True
Drone,104,124,1,10.232177734375,123.7392578125,11.988958358764648,0.375,True
SpacePlatformGeyser,343,250,16,8.5,117.5,11.988958358764648,1.5,True
LabMineralField750,666,233,16,10.0,125.5,11.988958358764648,1.125,True
