name,sc_type,ml_type,owner,pos.x,pos.y,pos.z,radius,is_on_screen
Camera,-1,-1,-1,12.0,116.234375,0.0,-1,False
Larva,151,142,1,14.37109375,118.03515625,11.988958358764648,0.125,True
Drone,104,124,1,10.956787109375,124.629638671875,11.988958358764648,0.375,True
Larva,151,142,1,15.65771484375,117.636474609375,11.988958358764648,0.125,True
Drone,104,124,1,12.033447265625,119.013916015625,11.988958358764648,0.375,True
Overlord,106,152,1,5.664794921875,112.3330078125,15.767578125,1.0,True
Drone,104,124,1,9.362060546875,121.3818359375,11.988958358764648,0.375,True
Larva,151,142,1,15.1787109375,117.4228515625,11.988958358764648,0.125,True
Drone,104,124,1,10.97802734375,124.6103515625,11.988958358764648,0.375,True
LabMineralField750,666,233,16,9.0,124.5,11.988958358764648,1.125,True
LabMineralField,665,232,16,9.0,122.5,11.988958358764648,1.125,True
Drone,104,124,1,12.222900390625,121.5087890625,11.988958358764648,0.375,True
Drone,104,124,1,15.925537109375,125.632080078125,11.988958358764648,0.375,True
Drone,104,124,1,14.626220703125,126.35791015625,11.9859619140625,0.375,True
LabMineralField,665,232,16,16.0,126.5,11.9859619140625,1.125,True
SpacePlatformGeyser,343,250,16,19.5,127.5,11.9859619140625,1.5,True
Drone,104,124,1,10.2412109375,123.73583984375,11.988958358764648,0.375,True
Drone,104,124,1,17.940185546875,124.76953125,11.988958358764648,0.375,True
Drone,104,124,1,13.41845703125,125.497802734375,11.988958358764648,0.375,True
Extractor,88,127,1,8.5,117.5,11.988958358764648,1.6875,True
LabMineralField,665,232,16,13.0,126.5,11.9859619140625,1.125,True
Cocoon,103,119,1,16.54931640625,117.622802734375,11.988958358764648,0.125,True
LabMineralField750,666,233,16,8.0,121.5,11.988958358764648,1.125,True
Drone,104,124,1,13.41259765625,125.511474609375,11.988958358764648,0.375,True
Drone,104,124,1,9.39208984375,121.379638671875,11.988958358764648,0.375,True
Hatchery,86,130,1,15.5,120.5,12.037971496582031,2.75,True
Extractor,88,127,1,19.5,127.5,11.9859619140625,1.6875,True
SpacePlatformGeyser,343,250,16,8.5,117.5,11.988958358764648,1.5,True
Queen,126,159,1,15.5,117.125,11.988958358764648,0.875,True
Drone,104,124,1,17.671875,124.3037109375,11.988958358764648,0.375,True
Drone,104,124,1,10.57177734375,118.388671875,11.988958358764648,0.375,True
Drone,104,124,1,10.641845703125,120.5078125,11.988958358764648,0.375,True
Drone,104,124,1,10.352294921875,120.505126953125,11.988958358764648,0.375,True
LabMineralField750,666,233,16,10.0,125.5,11.988958358764648,1.125,True
LabMineralField,665,232,16,9.0,120.5,11.988958358764648,1.125,True
Drone,104,124,1,14.646484375,125.875,11.98746109008789,0.375,True
Drone,104,124,1,15.790771484375,123.962646484375,11.988958358764648,0.375,True
Drone,104,124,1,10.235595703125,123.7392578125,11.988958358764648,0.375,True
SpawningPool,89,167,1,12.5,116.5,11.988958358764648,1.8125,True
Drone,104,124,1,10.35546875,122.07958984375,11.988958358764648,0.375,True
LabMineralField750,666,233,16,15.0,127.5,11.9859619140625,1.125,True
