name,sc_type,ml_type,owner,pos.x,pos.y,pos.z,radius,is_on_screen
Camera,-1,-1,-1,14.4296875,83.94921875,0.0,-1,False
LabMineralField750,666,233,16,13.0,74.5,9.987030029296875,1.125,True
Drone,104,124,1,10.09912109375,97.294677734375,9.989490509033203,0.375,True
Zergling,105,179,1,19.76953125,91.575439453125,9.989228248596191,0.375,True
Larva,151,142,1,12.907470703125,92.5908203125,9.989228248596191,0.125,True
UnbuildableBricksDestructible,473,251,16,19.0,99.0,9.987030029296875,1.125,True
Larva,151,142,1,13.1640625,92.9375,9.989228248596191,0.125,True
Zergling,105,179,1,19.82421875,93.00830078125,9.989228248596191,0.375,True
Hatchery,86,130,1,13.5,95.5,9.989228248596191,2.75,True
LabMineralField750,666,233,16,6.0,96.5,9.990876197814941,1.125,True
LabMineralField,665,232,16,7.0,97.5,9.990876197814941,1.125,True
Larva,151,142,1,14.218994140625,92.701171875,9.989228248596191,0.125,True
Queen,126,159,1,13.435302734375,86.361083984375,9.98898696899414,0.875,True
Zergling,105,179,1,20.85009765625,93.4912109375,9.989273071289062,0.375,True
LabMineralField750,666,233,16,7.0,99.5,9.990876197814941,1.125,True
Queen,126,159,1,22.524169921875,89.97314453125,9.98834228515625,0.875,True
SpacePlatformGeyser,343,250,16,10.5,88.5,9.989228248596191,1.5,True
Larva,151,142,1,13.549560546875,92.4951171875,9.989228248596191,0.125,True
SpacePlatformGeyser,343,250,16,6.5,92.5,9.990876197814941,1.5,True
Drone,104,124,1,10.920166015625,96.943359375,9.989228248596191,0.375,True
Zergling,105,179,1,19.09130859375,91.455810546875,9.989228248596191,0.375,True
LabMineralField,665,232,16,7.0,95.5,9.990876197814941,1.125,True
