name,sc_type,ml_type,owner,pos.x,pos.y,pos.z,radius,is_on_screen
Camera,-1,-1,-1,27.08203125,40.99609375,0.0,-1,False
Marine,48,74,1,34.275146484375,43.0791015625,9.991426467895508,0.375,True
Marine,48,74,1,28.82666015625,44.66064453125,9.99193286895752,0.375,True
Marauder,51,73,1,35.919921875,41.881591796875,9.991426467895508,0.5625,True
SCV,45,88,1,17.712646484375,45.324951171875,9.991312026977539,0.375,True
Marine,48,74,1,29.386962890625,45.060302734375,9.99193286895752,0.375,True
Refinery,20,85,1,19.5,49.5,9.993133544921875,1.6875,True
Marine,48,74,1,34.207275390625,43.764404296875,9.991708755493164,0.375,True
Marine,48,74,1,33.67236328125,44.37109375,9.99193286895752,0.375,True
UnbuildableRocksDestructible,472,253,16,22.0,39.0,9.990081787109375,1.125,True
Marine,48,74,1,36.05126953125,46.808837890625,9.99193286895752,0.375,True
Factory,27,58,1,23.5,45.5,9.991594314575195,1.8125,True
Marauder,51,73,1,27.884033203125,42.39111328125,9.991426467895508,0.5625,True
Starport,28,92,1,28.5,26.5,11.989013671875,1.8125,True
BarracksReactor,38,50,1,23.0,41.0,9.991256713867188,1.125,True
Marine,48,74,1,26.35791015625,43.376220703125,9.991617202758789,0.375,True
Marauder,51,73,1,28.017333984375,43.73486328125,9.991798400878906,0.5625,True
Marine,48,74,1,35.5517578125,44.779296875,9.991426467895508,0.375,True
Marine,48,74,1,33.805908203125,45.952392578125,9.99193286895752,0.375,True
Marine,48,74,1,35.470947265625,43.658447265625,9.991426467895508,0.375,True
Marine,48,74,1,35.48486328125,45.46435546875,9.99166202545166,0.375,True
VespeneGeyser,342,255,16,19.5,49.5,9.993133544921875,1.5,True
FactoryTechLab,39,61,1,26.0,45.0,9.99193286895752,1.125,True
BarracksReactor,38,50,1,25.0,48.0,9.990081787109375,1.125,True
Marine,48,74,1,36.03125,44.058349609375,9.99142074584961,0.375,True
Marine,48,74,1,26.75341796875,42.617919921875,9.991426467895508,0.375,True
Marine,48,74,1,34.443603515625,46.99951171875,9.99193286895752,0.375,True
Marine,48,74,1,27.897705078125,45.4287109375,9.99193286895752,0.375,True
Barracks,21,48,1,20.5,41.5,9.991256713867188,1.8125,True
Marine,48,74,1,35.36865234375,46.720458984375,9.99193286895752,0.375,True
OrbitalCommand,132,78,1,16.5,42.5,9.991256713867188,2.75,True
Marine,48,74,1,36.257080078125,44.70849609375,9.991382598876953,0.375,True
SCV,45,88,1,18.699951171875,47.638916015625,9.993476867675781,0.375,True
SCV,45,88,1,18.93359375,40.12109375,9.990962982177734,0.375,True
Marine,48,74,1,34.91650390625,45.064208984375,9.991500854492188,0.375,True
SiegeTankSieged,32,91,1,31.61376953125,47.42138671875,9.99193286895752,0.875,True
Barracks,21,48,1,22.5,48.5,9.993133544921875,1.8125,True
Marine,48,74,1,33.7861328125,46.65625,9.99193286895752,0.375,True
Marine,48,74,1,33.582275390625,43.469970703125,9.99166488647461,0.375,True
Marine,48,74,1,34.80126953125,47.587890625,9.99193286895752,0.375,True
Marine,48,74,1,35.11474609375,44.247802734375,9.991426467895508,0.375,True
Marine,48,74,1,38.1201171875,45.261962890625,9.991559028625488,0.375,True
Dog,336,227,16,32.25244140625,42.286865234375,9.991426467895508,0.375,True
Marine,48,74,1,34.521484375,45.627197265625,9.99193286895752,0.375,True
Marine,48,74,1,29.468505859375,44.29931640625,9.99193286895752,0.375,True
Marauder,51,73,1,27.328857421875,44.603515625,9.99193286895752,0.5625,True
Marine,48,74,1,35.46337890625,47.40234375,9.99193286895752,0.375,True
Marine,48,74,1,34.454345703125,46.31201171875,9.99193286895752,0.375,True
Marine,48,74,1,35.15234375,46.06689453125,9.99193286895752,0.375,True
Marine,48,74,1,32.9453125,42.44189453125,9.991426467895508,0.375,True
VikingFighter,35,102,1,30.928466796875,40.936279296875,13.94384765625,0.75,True
Marine,48,74,1,33.855712890625,45.241455078125,9.99193286895752,0.375,True
Marine,48,74,1,38.052978515625,45.946533203125,9.991905212402344,0.375,True
Marine,48,74,1,27.378173828125,43.105712890625,9.991479873657227,0.375,True
Marine,48,74,1,27.13427734375,43.749267578125,9.991806030273438,0.375,True
