name,sc_type,ml_type,owner,pos.x,pos.y,pos.z,radius,is_on_screen
Camera,-1,-1,-1,12.0,39.43359375,0.0,-1,False
SCV,45,88,1,10.3125,43.41845703125,9.991426467895508,0.375,True
MineralField750,483,237,16,10.0,46.5,9.991426467895508,1.125,True
MineralField,341,235,16,16.0,48.5,9.990081787109375,1.125,True
MULE,268,72,1,16.24560546875,45.56982421875,9.991256713867188,0.375,True
MineralField,341,235,16,10.0,44.5,9.991426467895508,1.125,True
MULE,268,72,1,14.619873046875,48.157470703125,9.990081787109375,0.375,True
MineralField750,483,237,16,15.0,49.5,9.993133544921875,1.125,True
VespeneGeyser,342,255,16,9.5,39.5,9.990081787109375,1.5,True
OrbitalCommand,132,78,1,16.5,42.5,9.991256713867188,2.75,True
MineralField,341,235,16,10.0,42.5,9.991426467895508,1.125,True
VespeneGeyser,342,255,16,19.5,49.5,9.993133544921875,1.5,True
UnbuildableRocksDestructible,472,253,16,22.0,39.0,9.990081787109375,1.125,True
MULE,268,72,1,13.084228515625,47.148681640625,9.991527557373047,0.375,True
MineralField750,483,237,16,9.0,43.5,9.991426467895508,1.125,True
MineralField,341,235,16,11.0,47.5,9.991764068603516,1.125,True
MineralField750,483,237,16,12.0,48.5,9.990081787109375,1.125,True
SCV,45,88,1,12.0078125,42.47265625,9.991409301757812,0.375,True
MULE,268,72,1,12.45361328125,46.253662109375,9.991426467895508,0.375,True
