name,sc_type,ml_type,owner,pos.x,pos.y,pos.z,radius,is_on_screen
Camera,-1,-1,-1,19.01953125,15.0078125,0.0,-1,False
MineralField,341,235,16,16.0,12.5,11.991090774536133,1.125,True
SCV,45,88,1,12.34765625,14.72607421875,11.991259574890137,0.375,True
SCV,45,88,1,11.7998046875,18.49365234375,11.991259574890137,0.375,True
SCV,45,88,1,11.2431640625,15.265380859375,11.991259574890137,0.375,True
SupplyDepot,19,96,1,12.0,11.0,11.994131088256836,1.25,True
MineralField,341,235,16,10.0,16.5,11.991259574890137,1.125,True
EngineeringBay,22,57,1,29.5,23.5,11.991090774536133,1.8125,True
Refinery,20,85,1,19.5,11.5,11.991259574890137,1.6875,True
SCV,45,88,1,11.35107421875,18.49462890625,11.991259574890137,0.375,True
SupplyDepot,19,96,1,20.0,20.0,11.991090774536133,1.25,True
MineralField750,483,237,16,10.0,14.5,11.991259574890137,1.125,True
Barracks,21,48,1,24.5,13.5,11.989013671875,1.8125,True
SCV,45,88,1,10.37353515625,17.618408203125,11.991259574890137,0.375,True
SupplyDepotLowered,47,97,1,20.0,14.0,11.991259574890137,1.25,True
BarracksReactor,38,50,1,20.0,22.0,11.991090774536133,1.125,True
Barracks,21,48,1,21.5,16.5,11.991259574890137,1.8125,True
SCV,45,88,1,14.6875,12.3125,11.992040634155273,0.375,True
SCV,45,88,1,13.60546875,18.05859375,11.991090774536133,0.375,True
SCV,45,88,1,18.54443359375,13.727783203125,11.991090774536133,0.375,True
SCV,45,88,1,11.956298828125,14.369873046875,11.991259574890137,0.375,True
VespeneGeyser,342,255,16,9.5,21.5,11.991259574890137,1.5,True
SCV,45,88,1,16.074462890625,13.369873046875,11.991090774536133,0.375,True
SCV,45,88,1,11.375,11.625,11.994131088256836,0.375,True
SupplyDepot,19,96,1,22.0,11.0,11.991259574890137,1.25,True
OrbitalCommand,132,78,1,16.5,18.5,11.991090774536133,2.75,True
Factory,27,58,1,31.5,18.5,11.991259574890137,1.8125,True
SCV,45,88,1,15.199951171875,15.069091796875,11.991093635559082,0.375,True
SupplyDepotLowered,47,97,1,22.0,14.0,11.991259574890137,1.25,True
SCV,45,88,1,11.35498046875,16.919189453125,11.991259574890137,0.375,True
EngineeringBay,22,57,1,26.5,23.5,11.991090774536133,1.8125,True
Barracks,21,48,1,17.5,22.5,11.991090774536133,1.8125,True
SCV,45,88,1,24.5,14.615234375,11.989013671875,0.375,True
Refinery,20,85,1,9.5,21.5,11.991259574890137,1.6875,True
SCV,45,88,1,10.366455078125,17.61767578125,11.991259574890137,0.375,True
MineralField750,483,237,16,15.0,11.5,11.991090774536133,1.125,True
BarracksTechLab,37,51,1,24.0,16.0,11.991259574890137,1.125,True
VespeneGeyser,342,255,16,19.5,11.5,11.991259574890137,1.5,True
Marine,48,74,1,20.28271484375,27.00146484375,11.989013671875,0.375,True
MineralField,341,235,16,10.0,18.5,11.991259574890137,1.125,True
MineralField,341,235,16,11.0,13.5,11.991259574890137,1.125,True
