name,sc_type,ml_type,owner,pos.x,pos.y,pos.z,radius,is_on_screen
Camera,-1,-1,-1,18.34375,34.33203125,0.0,-1,False
MULE,268,72,1,11.676513671875,45.467529296875,9.991426467895508,0.375,True
Starport,28,92,1,28.5,26.5,11.989013671875,1.8125,True
MineralField,341,235,16,11.0,47.5,9.991764068603516,1.125,True
SCV,45,88,1,11.378662109375,43.271728515625,9.991426467895508,0.375,True
Refinery,20,85,1,9.5,21.5,11.991259574890137,1.6875,True
UnbuildableRocksDestructible,472,253,16,22.0,39.0,9.990081787109375,1.125,True
SCV,45,88,1,18.711181640625,47.664794921875,9.993560791015625,0.375,True
MineralField750,483,237,16,10.0,46.5,9.991426467895508,1.125,True
SCV,45,88,1,11.957275390625,46.629638671875,9.991426467895508,0.375,True
Refinery,20,85,1,9.5,39.5,9.990081787109375,1.6875,True
MULE,268,72,1,12.3984375,46.22802734375,9.991426467895508,0.375,True
MineralField750,483,237,16,9.0,43.5,9.991426467895508,1.125,True
SCV,45,88,1,16.584228515625,38.52783203125,9.991390228271484,0.375,True
Refinery,20,85,1,19.5,49.5,9.993133544921875,1.6875,True
Barracks,21,48,1,16.5,27.5,11.9920654296875,1.8125,True
MineralField,341,235,16,10.0,44.5,9.991426467895508,1.125,True
SCV,45,88,1,13.682373046875,41.290283203125,9.991256713867188,0.375,True
OrbitalCommand,132,78,1,16.5,42.5,9.991256713867188,2.75,True
SCV,45,88,1,11.34619140625,40.29296875,9.991376876831055,0.375,True
Barracks,21,48,1,22.5,48.5,9.993133544921875,1.8125,True
VespeneGeyser,342,255,16,19.5,49.5,9.993133544921875,1.5,True
Factory,27,58,1,31.5,18.5,11.991259574890137,1.8125,True
MineralField,341,235,16,10.0,42.5,9.991426467895508,1.125,True
SCV,45,88,1,11.612548828125,45.50732421875,9.991426467895508,0.375,True
SCV,45,88,1,12.452392578125,43.744873046875,9.991350173950195,0.375,True
SCV,45,88,1,11.38232421875,42.494384765625,9.991426467895508,0.375,True
SCV,45,88,1,17.920166015625,25.974365234375,11.989013671875,0.375,True
SCV,45,88,1,10.7158203125,43.35302734375,9.991426467895508,0.375,True
EngineeringBay,22,57,1,26.5,23.5,11.991090774536133,1.8125,True
SCV,45,88,1,11.964111328125,45.48193359375,9.991426467895508,0.375,True
VespeneGeyser,342,255,16,9.5,39.5,9.990081787109375,1.5,True
SCV,45,88,1,16.090087890625,47.4267578125,9.99152946472168,0.375,True
SCV,45,88,1,17.752685546875,45.41943359375,9.991325378417969,0.375,True
SCV,45,88,1,12.760009765625,47.55712890625,9.991802215576172,0.375,True
