4.830000000000000000e+02 -6.356691252808067960e-02 -2.635460435950006675e-01 1.178890460167934112e-01 1.290241054176607949e-01
3.420000000000000000e+02 2.209492039847266442e-01 -2.296474726543907274e-01 1.571853946890579001e-01 1.720321405568810691e-01
4.800000000000000000e+01 8.674558485221438575e-01 2.876688208558009219e-01 3.929634867226447503e-02 4.300803513922026727e-02
3.410000000000000000e+02 1.641339771285475931e-03 -3.110177470988030324e-01 1.178890460167934112e-01 1.290241054176607949e-01
4.800000000000000000e+01 9.804996554020246613e-01 2.452070392732823012e-01 3.929634867226447503e-02 4.300803513922026727e-02
5.400000000000000000e+01 -1.190686007858287460e-01 1.691504455582381050e-01 7.859269734452895007e-02 8.601607027844053455e-02
3.410000000000000000e+02 -2.658450360525402845e-01 -3.451574820696976520e-01 1.178890460167934112e-01 1.290241054176607949e-01
4.830000000000000000e+02 -4.056560925423186026e-01 -4.786778684719889543e-01 1.178890460167934112e-01 1.290241054176607949e-01
3.410000000000000000e+02 -4.051543196144570813e-01 -5.364592887454143755e-01 1.178890460167934112e-01 1.290241054176607949e-01
4.830000000000000000e+02 -3.351369437383427408e-01 -4.113316640052776529e-01 1.178890460167934112e-01 1.290241054176607949e-01
4.800000000000000000e+01 9.612640398387601870e-01 2.708588899066597389e-01 3.929634867226447503e-02 4.300803513922026727e-02
3.200000000000000000e+01 -2.507106603909755038e-01 5.496742636851818797e-02 9.169148023528377045e-02 1.003520819915139639e-01
4.800000000000000000e+01 9.661843666138507647e-01 2.073134880076095699e-01 3.929634867226447503e-02 4.300803513922026727e-02
4.800000000000000000e+01 9.494318176664379161e-01 1.774855214510769330e-01 3.929634867226447503e-02 4.300803513922026727e-02
4.800000000000000000e+01 9.022829587411230756e-01 2.884284152090221265e-01 3.929634867226447503e-02 4.300803513922026727e-02
4.800000000000000000e+01 9.657826937280732382e-01 3.271084255996095091e-01 3.929634867226447503e-02 4.300803513922026727e-02
4.800000000000000000e+01 9.832165781259799564e-01 1.759909777943347020e-01 3.929634867226447503e-02 4.300803513922026727e-02
