1.900000000000000000e+01 9.500328353059384057e-01 -5.908256765455403847e-02 1.309878289075482316e-01 1.433601171307342104e-01
1.900000000000000000e+01 8.479704296641589201e-01 -7.013687555784120509e-02 1.309878289075482316e-01 1.433601171307342104e-01
4.830000000000000000e+02 1.409052120126815834e-02 -4.479904128354961906e-02 1.178890460167934112e-01 1.290241054176607949e-01
3.420000000000000000e+02 -1.969070721033004678e-02 6.165898769752575781e-02 1.571853946890579001e-01 1.720321405568810691e-01
3.410000000000000000e+02 -5.032336173861243905e-02 -1.617370067629353980e-01 1.178890460167934112e-01 1.290241054176607949e-01
4.830000000000000000e+02 -4.982922143233580597e-02 -2.169520216199828655e-01 1.178890460167934112e-01 1.290241054176607949e-01
4.830000000000000000e+02 -3.896616376908497714e-01 -4.286338622461765557e-01 1.178890460167934112e-01 1.290241054176607949e-01
3.410000000000000000e+02 -5.081746160454906486e-02 -1.065265106912337972e-01 1.178890460167934112e-01 1.290241054176607949e-01
4.830000000000000000e+02 -1.144390939630800380e-01 -2.792819680524733506e-01 1.178890460167934112e-01 1.290241054176607949e-01
3.410000000000000000e+02 -1.820489671837449142e-01 -3.445674459086980890e-01 1.178890460167934112e-01 1.290241054176607949e-01
