3.800000000000000000e+01 7.814672477279548390e-01 5.180542194736348360e-01 1.178890460167934112e-01 1.290241054176607949e-01
4.500000000000000000e+01 7.986478820094965458e-01 -7.692374331216883521e-02 3.929634867226447503e-02 4.300803513922026727e-02
1.900000000000000000e+01 2.018375205971465469e-01 7.231616680301690137e-01 1.309878289075482316e-01 1.433601171307342104e-01
2.200000000000000000e+01 4.794444320803408766e-01 6.440546013309043916e-02 1.899323519159449580e-01 2.078721698395646356e-01
4.700000000000000000e+01 2.033324910820787090e-01 5.596387837425365053e-01 1.309878289075482316e-01 1.433601171307342104e-01
3.700000000000000000e+01 3.274372788539395285e-01 4.542687723335820937e-01 1.178890460167934112e-01 1.290241054176607949e-01
4.500000000000000000e+01 -2.263830152984507710e-02 5.652261301194632104e-01 3.929634867226447503e-02 4.300803513922026727e-02
2.000000000000000000e+01 4.229856543671731139e-02 6.963631348906377250e-01 1.768335690251901238e-01 1.935361581264911923e-01
3.700000000000000000e+01 5.031596643545628300e-01 6.164736612331450649e-01 1.178890460167934112e-01 1.290241054176607949e-01
4.500000000000000000e+01 2.169401128769250526e-03 -1.626707135123553194e-01 3.929634867226447503e-02 4.300803513922026727e-02
4.500000000000000000e+01 5.957964620934432798e-01 -1.395620740244128133e-01 3.929634867226447503e-02 4.300803513922026727e-02
1.900000000000000000e+01 7.905371684469536531e-02 2.249820935246629461e-01 1.309878289075482316e-01 1.433601171307342104e-01
2.100000000000000000e+01 3.562569486739800007e-01 5.885889599796695348e-01 1.899323519159449580e-01 2.078721698395646356e-01
2.100000000000000000e+01 1.731590129426958946e-01 4.222895066755159021e-01 1.899323519159449580e-01 2.078721698395646356e-01
2.800000000000000000e+01 5.952473539373814848e-01 -8.132237603373863866e-02 1.899323519159449580e-01 2.078721698395646356e-01
2.100000000000000000e+01 6.457618491875745104e-01 4.893303440483660061e-01 1.899323519159449580e-01 2.078721698395646356e-01
1.900000000000000000e+01 8.406383447453723567e-01 -1.303651191165045575e-01 1.309878289075482316e-01 1.433601171307342104e-01
4.500000000000000000e+01 5.740089301966743163e-01 7.312535302731151265e-01 3.929634867226447503e-02 4.300803513922026727e-02
3.800000000000000000e+01 8.005746613404675360e-02 1.140444040154209304e-01 1.178890460167934112e-01 1.290241054176607949e-01
2.200000000000000000e+01 6.497344928026173028e-01 7.874871592733309611e-02 1.899323519159449580e-01 2.078721698395646356e-01
4.700000000000000000e+01 7.605081883472351867e-02 5.576930316708267332e-01 1.309878289075482316e-01 1.433601171307342104e-01
3.900000000000000000e+01 8.879579814622376999e-01 3.717021324499712454e-01 1.178890460167934112e-01 1.290241054176607949e-01
3.420000000000000000e+02 4.229856543671731139e-02 6.963631348906377250e-01 1.571853946890579001e-01 1.720321405568810691e-01
2.700000000000000000e+01 7.564751338178250517e-01 3.406822570483630797e-01 1.899323519159449580e-01 2.078721698395646356e-01
2.100000000000000000e+01 -8.495006776048137642e-02 7.358802631057012600e-02 1.899323519159449580e-01 2.078721698395646356e-01
1.320000000000000000e+02 -1.551008851890395557e-01 2.969872512353642913e-01 2.881732235966061317e-01 3.153922576876153072e-01
2.100000000000000000e+01 -1.504905034186768409e-01 -2.175230257935727718e-01 1.899323519159449580e-01 2.078721698395646356e-01
4.500000000000000000e+01 -5.501468175577557684e-02 -1.205550770530891963e-01 3.929634867226447503e-02 4.300803513922026727e-02
2.100000000000000000e+01 6.443041056870948413e-01 6.432653414407736303e-01 1.899323519159449580e-01 2.078721698395646356e-01
