6.660000000000000000e+02 6.715034631838050494e-01 -6.072545210219406492e-03 1.178890460167934112e-01 1.290241054176607949e-01
6.660000000000000000e+02 2.606580616150362961e-01 2.795909962129179971e-01 1.178890460167934112e-01 1.290241054176607949e-01
1.510000000000000000e+02 6.825628502966204492e-01 5.126805112802480524e-01 1.309878289075482385e-02 1.433601171307342242e-02
1.040000000000000000e+02 4.149924831691378380e-01 4.524876527145261784e-01 3.929634867226447503e-02 4.300803513922026727e-02
1.510000000000000000e+02 6.468265329836438982e-01 4.867372839637379989e-01 1.309878289075482385e-02 1.433601171307342242e-02
8.800000000000000000e+01 2.893785054797544110e-01 4.968473424463128452e-01 1.768335690251901238e-01 1.935361581264911923e-01
3.430000000000000000e+02 2.893785054797544110e-01 4.968473424463128452e-01 1.571853946890579001e-01 1.720321405568810691e-01
1.040000000000000000e+02 3.974955583337834719e-01 1.679459612438729266e-01 3.929634867226447503e-02 4.300803513922026727e-02
1.040000000000000000e+02 5.316014022347940182e-01 2.058930433519550462e-01 3.929634867226447503e-02 4.300803513922026727e-02
1.510000000000000000e+02 7.466230527057526878e-01 4.985524748300784181e-01 1.309878289075482385e-02 1.433601171307342242e-02
1.040000000000000000e+02 4.426131886007128036e-01 1.258072517409611624e-01 3.929634867226447503e-02 4.300803513922026727e-02
1.040000000000000000e+02 4.034126532960652378e-01 3.398554302485457534e-01 3.929634867226447503e-02 4.300803513922026727e-02
1.040000000000000000e+02 5.199748346952677291e-01 3.205156203764255030e-01 3.929634867226447503e-02 4.300803513922026727e-02
1.030000000000000000e+02 6.847645754746138902e-01 4.952219881920059685e-01 1.309878289075482385e-02 1.433601171307342242e-02
1.040000000000000000e+02 3.439059954804676855e-01 2.903390990356874424e-01 3.929634867226447503e-02 4.300803513922026727e-02
1.040000000000000000e+02 6.694765026758376925e-01 1.835280825901652035e-01 3.929634867226447503e-02 4.300803513922026727e-02
1.040000000000000000e+02 6.504277417661246119e-01 3.642652270602132064e-02 3.929634867226447503e-02 4.300803513922026727e-02
8.600000000000000000e+01 6.976325252886814710e-01 3.555744997457452317e-01 2.881732235966061317e-01 3.153922576876153072e-01
6.660000000000000000e+02 3.233041030874531652e-01 1.217224170148090145e-01 1.178890460167934112e-01 1.290241054176607949e-01
1.040000000000000000e+02 5.067301933441347161e-01 2.906199635009433790e-01 3.929634867226447503e-02 4.300803513922026727e-02
6.650000000000000000e+02 5.590716713488448342e-01 3.513611649097360401e-02 1.178890460167934112e-01 1.290241054176607949e-01
6.650000000000000000e+02 3.223129163982279000e-01 2.291304060093168338e-01 1.178890460167934112e-01 1.290241054176607949e-01
1.040000000000000000e+02 6.195839564658393028e-01 1.762011274956697127e-01 3.929634867226447503e-02 4.300803513922026727e-02
1.040000000000000000e+02 5.792175111587654079e-01 8.185295507080554700e-02 3.929634867226447503e-02 4.300803513922026727e-02
1.510000000000000000e+02 7.021117111652910303e-01 4.844378962095055030e-01 1.309878289075482385e-02 1.433601171307342242e-02
1.040000000000000000e+02 4.036948894812160127e-01 2.564323604893424813e-01 3.929634867226447503e-02 4.300803513922026727e-02
6.650000000000000000e+02 7.256892580712563934e-01 5.000665101342649521e-02 1.178890460167934112e-01 1.290241054176607949e-01
1.040000000000000000e+02 5.370697685214048667e-01 2.548559575028661039e-01 3.929634867226447503e-02 4.300803513922026727e-02
1.040000000000000000e+02 7.116514552541673977e-01 1.940094482170324208e-01 3.929634867226447503e-02 4.300803513922026727e-02
1.030000000000000000e+02 6.824330906578702782e-01 4.910734889894688426e-01 1.309878289075482385e-02 1.433601171307342242e-02
1.040000000000000000e+02 5.322320694126229101e-01 3.458861176890221656e-01 3.929634867226447503e-02 4.300803513922026727e-02
8.900000000000000000e+01 5.257536439699159736e-01 5.546904382342845441e-01 1.899323519159449580e-01 2.078721698395646356e-01
6.650000000000000000e+02 3.213218875397406693e-01 3.365212919874612796e-01 1.178890460167934112e-01 1.290241054176607949e-01
1.040000000000000000e+02 4.949404898248119244e-01 4.244632004050719609e-01 3.929634867226447503e-02 4.300803513922026727e-02
6.660000000000000000e+02 3.839582651561810334e-01 7.294317101568389972e-02 1.178890460167934112e-01 1.290241054176607949e-01
1.040000000000000000e+02 7.213468712826162088e-01 9.388033210850431354e-02 3.929634867226447503e-02 4.300803513922026727e-02
3.430000000000000000e+02 9.110189752388290207e-01 1.704438566075466149e-02 1.571853946890579001e-01 1.720321405568810691e-01
