name,sc_type,ml_type,owner,pos.x,pos.y,pos.z,radius,is_on_screen
Camera,-1,-1,-1,26.94921875,94.98828125,0.0,-1,False
Overlord,106,152,1,26.464111328125,93.974365234375,13.8173828125,1.0,True
Overlord,106,152,1,32.002685546875,95.1728515625,11.997314453125,1.0,True
Overlord,106,152,1,25.07373046875,93.36865234375,14.072021484375,1.0,True
LabMineralField,665,232,16,34.0,95.5,7.989224433898926,1.125,True
LabMineralField,665,232,16,34.0,93.5,7.989224433898926,1.125,True
LabMineralField750,666,233,16,35.0,98.5,7.989224433898926,1.125,True
Overlord,106,152,1,27.951416015625,93.30029296875,13.52490234375,1.0,True
UnbuildableBricksDestructible,473,251,16,19.0,99.0,9.987030029296875,1.125,True
Overlord,106,152,1,26.7099609375,92.437255859375,14.0419921875,1.0,True
LabMineralField750,666,233,16,33.0,94.5,7.989224433898926,1.125,True
SpacePlatformGeyser,343,250,16,33.5,90.5,7.989224433898926,1.5,True
Drone,104,124,1,35.3671875,95.0537109375,7.989224433898926,0.375,True
LabMineralField750,666,233,16,34.0,97.5,7.989224433898926,1.125,True
