name,sc_type,ml_type,owner,pos.x,pos.y,pos.z,radius,is_on_screen
Camera,-1,-1,-1,117.203125,7.42578125,0.0,-1,False
Assimilator,61,3,2,120.5,8.5,11.988958358764648,1.6875,True
LabMineralField,665,232,16,124.0,9.5,11.988958358764648,1.125,True
Nexus,59,21,2,124.5,15.5,11.988958358764648,2.75,True
LabMineralField750,666,233,16,125.0,8.5,11.988958358764648,1.125,True
LabMineralField,665,232,16,127.0,9.5,11.9859619140625,1.125,True
SpacePlatformGeyser,343,250,16,120.5,8.5,11.988958358764648,1.5,True
WarpGate,133,41,2,117.5,23.5,11.988958358764648,1.8125,True
WarpGate,133,41,2,111.5,23.5,11.988958358764648,1.8125,True
WarpGate,133,41,2,118.5,20.5,11.988958358764648,1.8125,True
WarpGate,133,41,2,111.5,14.5,11.988958358764648,1.8125,True
Pylon,60,28,2,114.0,13.0,11.9859619140625,1.125,True
NydusCanal,142,150,1,109.5,11.5,11.9859619140625,1.125,True
WarpGate,133,41,2,115.5,7.5,11.9859619140625,1.8125,True
WarpGate,133,41,2,116.5,11.5,11.9859619140625,1.8125,True
WarpGate,133,41,2,112.5,10.5,11.9859619140625,1.8125,True
