name,sc_type,ml_type,owner,pos.x,pos.y,pos.z,radius,is_on_screen
Camera,-1,-1,-1,18.81640625,98.71484375,0.0,-1,False
Hatchery,86,130,1,13.5,95.5,9.989228248596191,2.75,True
LabMineralField,665,232,16,14.0,101.5,9.990081787109375,1.125,True
Zealot,73,44,2,12.217041015625,92.612548828125,9.989228248596191,0.5,True
Overlord,106,152,1,26.464111328125,93.974365234375,13.8173828125,1.0,True
Zealot,73,44,2,10.924560546875,93.942138671875,9.989228248596191,0.5,True
LabMineralField,665,232,16,11.0,101.5,9.990601539611816,1.125,True
Zealot,73,44,2,10.58740234375,94.906005859375,9.989228248596191,0.5,True
Cocoon,103,119,1,13.393310546875,92.82666015625,9.989228248596191,0.125,True
LabMineralField750,666,233,16,13.0,102.5,9.990081787109375,1.125,True
Extractor,88,127,1,10.5,88.5,9.989228248596191,1.6875,True
UnbuildableBricksDestructible,473,251,16,19.0,99.0,9.987030029296875,1.125,True
Larva,151,142,1,13.61181640625,92.37255859375,9.989228248596191,0.125,True
SpacePlatformGeyser,343,250,16,10.5,88.5,9.989228248596191,1.5,True
Overlord,106,152,1,26.7099609375,92.437255859375,14.0419921875,1.0,True
Zealot,73,44,2,10.536865234375,95.855224609375,9.989228248596191,0.5,True
Zealot,73,44,2,11.673583984375,93.37646484375,9.989228248596191,0.5,True
Cocoon,103,119,1,13.368408203125,92.13232421875,9.989228248596191,0.125,True
RoachWarren,97,166,1,13.5,110.5,11.989782333374023,1.8125,True
Overlord,106,152,1,25.07373046875,93.36865234375,14.072021484375,1.0,True
