name,sc_type,ml_type,owner,pos.x,pos.y,pos.z,radius,is_on_screen
Camera,-1,-1,-1,17.30859375,88.9765625,0.0,-1,False
Drone,104,124,1,8.35009765625,95.506103515625,9.990299224853516,0.375,True
LabMineralField750,666,233,16,8.0,100.5,9.990876197814941,1.125,True
Drone,104,124,1,14.70166015625,92.76123046875,9.989228248596191,0.375,True
Overlord,106,152,1,13.1171875,92.9375,13.73876953125,1.0,True
Drone,104,124,1,8.373779296875,97.073974609375,9.9904146194458,0.375,True
SpacePlatformGeyser,343,250,16,10.5,88.5,9.989228248596191,1.5,True
Larva,151,142,1,13.431640625,92.92626953125,9.989228248596191,0.125,True
Hatchery,86,130,1,13.5,95.5,9.989228248596191,2.75,True
LabMineralField,665,232,16,14.0,101.5,9.990081787109375,1.125,True
Queen,126,159,1,12.729248046875,91.959716796875,9.989228248596191,0.875,True
LabMineralField,665,232,16,7.0,97.5,9.990876197814941,1.125,True
Drone,104,124,1,10.5869140625,95.94384765625,9.989228248596191,0.375,True
Cocoon,103,119,1,13.381591796875,92.4443359375,9.989228248596191,0.125,True
LabMineralField,665,232,16,11.0,101.5,9.990601539611816,1.125,True
UnbuildableBricksDestructible,473,251,16,19.0,99.0,9.987030029296875,1.125,True
LabMineralField,665,232,16,7.0,95.5,9.990876197814941,1.125,True
LabMineralField750,666,233,16,7.0,99.5,9.990876197814941,1.125,True
LabMineralField750,666,233,16,13.0,102.5,9.990081787109375,1.125,True
Cocoon,103,119,1,13.315185546875,92.79443359375,9.989228248596191,0.125,True
