name,sc_type,ml_type,owner,pos.x,pos.y,pos.z,radius,is_on_screen
Camera,-1,-1,-1,16.44921875,124.125,0.0,-1,False
SCV,45,88,1,15.578369140625,134.631103515625,11.98665714263916,0.375,True
OrbitalCommand,132,78,1,19.5,129.5,11.986507415771484,2.75,True
SCV,45,88,1,14.18701171875,134.32275390625,11.98665714263916,0.375,True
SCV,45,88,1,16.625,128.26513671875,11.98665714263916,0.375,True
SupplyDepot,19,96,1,11.0,124.0,11.989013671875,1.25,True
SCV,45,88,1,19.9287109375,134.669677734375,11.98665714263916,0.375,True
SupplyDepot,19,96,1,13.0,122.0,11.991724967956543,1.25,True
SCV,45,88,1,14.206298828125,134.27880859375,11.98665714263916,0.375,True
VespeneGeyser,342,255,16,23.5,136.5,11.98665714263916,1.5,True
SCV,45,88,1,14.300537109375,132.8798828125,11.98665714263916,0.375,True
SupplyDepot,19,96,1,11.0,120.0,11.989013671875,1.25,True
SCV,45,88,1,14.204833984375,134.29248046875,11.98665714263916,0.375,True
Marine,48,74,1,23.23046875,129.81689453125,11.98665714263916,0.375,True
SCV,45,88,1,21.172119140625,132.6669921875,11.98665714263916,0.375,True
VespeneGeyser,342,255,16,12.5,126.5,11.98665714263916,1.5,True
Starport,28,92,1,29.5,126.5,11.9859619140625,1.8125,True
Factory,27,58,1,25.5,125.5,11.98665714263916,1.8125,True
SCV,45,88,1,19.86767578125,133.927978515625,11.98665714263916,0.375,True
SCV,45,88,1,15.640625,134.6474609375,11.98665714263916,0.375,True
SCV,45,88,1,14.35498046875,127.296630859375,11.98665714263916,0.375,True
Refinery,20,85,1,12.5,126.5,11.98665714263916,1.6875,True
SCV,45,88,1,19.74169921875,134.631103515625,11.98665714263916,0.375,True
Starport,28,92,1,28.5,129.5,11.9859619140625,1.8125,True
SCV,45,88,1,14.17919921875,132.682861328125,11.98665714263916,0.375,True
SupplyDepot,19,96,1,13.0,120.0,11.989013671875,1.25,True
SupplyDepot,19,96,1,13.0,124.0,11.98665714263916,1.25,True
MineralField,341,235,16,15.0,135.5,11.986955642700195,1.125,True
EngineeringBay,22,57,1,17.5,121.5,11.9859619140625,1.8125,True
Marine,48,74,1,25.626220703125,131.31298828125,11.98665714263916,0.375,True
SupplyDepot,19,96,1,11.0,122.0,11.989013671875,1.25,True
SCV,45,88,1,19.92822265625,134.66162109375,11.98665714263916,0.375,True
Marine,48,74,1,23.64599609375,130.492431640625,11.98665714263916,0.375,True
SCV,45,88,1,22.321044921875,134.631591796875,11.98665714263916,0.375,True
MineralField,341,235,16,20.0,135.5,11.98665714263916,1.125,True
SCV,45,88,1,19.92724609375,134.651123046875,11.98665714263916,0.375,True
SCV,45,88,1,14.1982421875,134.267333984375,11.98665714263916,0.375,True
SCV,45,88,1,15.917724609375,134.10986328125,11.98665714263916,0.375,True
MissileTurret,23,76,1,10.0,132.0,11.9859619140625,1.125,True
SCV,45,88,1,19.927734375,134.65576171875,11.98665714263916,0.375,True
SCV,45,88,1,14.04931640625,120.894775390625,11.989013671875,0.375,True
SCV,45,88,1,17.64599609375,135.29443359375,11.98665714263916,0.375,True
SCV,45,88,1,19.73974609375,134.644287109375,11.98665714263916,0.375,True
SCV,45,88,1,14.773193359375,134.625,11.98665714263916,0.375,True
SCV,45,88,1,15.654052734375,134.629638671875,11.98665714263916,0.375,True
Refinery,20,85,1,23.5,136.5,11.98665714263916,1.6875,True
SCV,45,88,1,16.782958984375,133.0517578125,11.98665714263916,0.375,True
MineralField,341,235,16,13.0,133.5,11.98665714263916,1.125,True
SCV,45,88,1,15.633056640625,134.6552734375,11.98665714263916,0.375,True
SCV,45,88,1,14.260986328125,132.748779296875,11.98665714263916,0.375,True
SCV,45,88,1,16.941162109375,131.03466796875,11.98665714263916,0.375,True
Armory,29,45,1,23.5,132.5,11.98665714263916,1.8125,True
Marine,48,74,1,24.230712890625,130.1279296875,11.98665714263916,0.375,True
SCV,45,88,1,15.574462890625,134.630126953125,11.98665714263916,0.375,True
SCV,45,88,1,19.9287109375,134.669677734375,11.98665714263916,0.375,True
Barracks,21,48,1,19.5,124.5,11.98665714263916,1.8125,True
