name,sc_type,ml_type,owner,pos.x,pos.y,pos.z,radius,is_on_screen
Camera,-1,-1,-1,131.609375,38.74609375,0.0,-1,False
MineralField750,483,237,16,142.0,46.5,9.987030029296875,1.125,True
MineralField750,483,237,16,141.0,51.5,9.987030029296875,1.125,True
MineralField750,483,237,16,141.0,43.5,9.983978271484375,1.125,True
MineralField,341,235,16,140.0,42.5,9.983978271484375,1.125,True
MineralField750,483,237,16,142.0,48.5,9.987030029296875,1.125,True
DestructibleRockEx14x4,638,221,16,122.0,51.0,9.993133544921875,2.25,True
MineralField,341,235,16,141.0,49.5,9.983978271484375,1.125,True
EngineeringBay,22,57,2,139.5,27.5,11.98748779296875,1.8125,True
MineralField,341,235,16,141.0,45.5,9.983978271484375,1.125,True
Battlecruiser,57,52,1,124.0732421875,34.7490234375,14.107177734375,1.25,True
OrbitalCommandFlying,134,79,2,135.724853515625,49.078857421875,13.734375,2.5,True
SupplyDepotLowered,47,97,2,132.0,31.0,11.9859619140625,1.25,True
Barracks,21,48,2,134.5,31.5,11.9859619140625,1.8125,True
SCV,45,88,2,123.64453125,42.5068359375,9.990081787109375,0.375,True
MissileTurret,23,76,2,132.0,44.0,9.986910820007324,1.125,True
BarracksReactor,38,50,2,137.0,31.0,11.9859619140625,1.125,True
FactoryFlying,43,59,2,124.330322265625,44.319580078125,13.23828125,1.625,True
SCV,45,88,2,126.1123046875,43.392333984375,9.990488052368164,0.375,True
SiegeTank,33,90,2,129.679931640625,36.8798828125,10.150665283203125,0.875,True
VespeneGeyser,342,255,16,137.5,40.5,9.983978271484375,1.5,True
SCV,45,88,2,124.411865234375,42.24169921875,9.99229621887207,0.375,True
Battlecruiser,57,52,1,125.1357421875,34.84228515625,14.25439453125,1.25,True
SCV,45,88,2,125.64599609375,42.885986328125,9.990859985351562,0.375,True
UnbuildableRocksDestructible,472,253,16,130.0,39.0,9.990081787109375,1.125,True
SCV,45,88,2,131.375,44.0,9.986910820007324,0.375,True
SCV,45,88,2,126.1826171875,44.087890625,9.990488052368164,0.375,True
SCV,45,88,2,124.982177734375,42.648681640625,9.991325378417969,0.375,True
SupplyDepot,19,96,2,135.0,34.0,11.98748779296875,1.25,True
VespeneGeyser,342,255,16,133.5,40.5,9.983978271484375,1.5,True
