name,sc_type,ml_type,owner,pos.x,pos.y,pos.z,radius,is_on_screen
Camera,-1,-1,-1,129.20703125,47.1484375,0.0,-1,False
VespeneGeyser,342,255,16,133.5,40.5,9.983978271484375,1.5,True
UnbuildableRocksDestructible,472,253,16,130.0,39.0,9.990081787109375,1.125,True
Battlecruiser,57,52,1,135.232177734375,43.721435546875,13.748046875,1.25,True
Battlecruiser,57,52,1,133.31494140625,42.958740234375,13.767333984375,1.25,True
DestructibleRockEx14x4,638,221,16,122.0,51.0,9.993133544921875,2.25,True
OrbitalCommandFlying,134,79,2,134.641845703125,54.660888671875,13.7275390625,2.5,True
VespeneGeyser,342,255,16,137.5,40.5,9.983978271484375,1.5,True
Factory,27,58,2,134.5,53.5,9.987030029296875,1.8125,True
Battlecruiser,57,52,1,131.395263671875,42.730712890625,13.766357421875,1.25,True
FactoryReactor,40,60,2,137.0,53.0,9.985504150390625,1.125,True
