name,sc_type,ml_type,owner,pos.x,pos.y,pos.z,radius,is_on_screen
Camera,-1,-1,-1,97.72265625,9.71875,0.0,-1,False
LabMineralField,665,232,16,105.0,7.5,11.9981689453125,1.125,True
LabMineralField750,666,233,16,106.0,6.5,11.9981689453125,1.125,True
Lair,100,141,2,104.5,13.5,11.99897289276123,2.75,True
Cocoon,103,119,2,104.45458984375,9.90380859375,11.9981689453125,0.125,True
Drone,104,124,2,102.6416015625,8.67626953125,11.9981689453125,0.375,True
ShieldBattery,1910,33,1,93.0,19.0,11.9981689453125,1.125,True
Immortal,83,17,1,96.05078125,16.34130859375,11.99897289276123,0.75,True
ShieldBattery,1910,33,1,92.0,22.0,11.9981689453125,1.125,True
Immortal,83,17,1,97.4453125,15.98828125,11.99897289276123,0.75,True
Larva,151,142,2,104.37060546875,10.873779296875,11.99897289276123,0.125,True
SpacePlatformGeyser,343,250,16,101.5,6.5,11.9981689453125,1.5,True
Extractor,88,127,2,101.5,6.5,11.9981689453125,1.6875,True
PhotonCannon,66,26,1,94.0,21.0,11.9981689453125,1.125,True
Probe,84,27,1,93.914794921875,17.9697265625,11.998771667480469,0.375,True
Drone,104,124,2,103.309326171875,10.752197265625,11.99897289276123,0.375,True
Overlord,106,152,2,102.917236328125,10.245361328125,15.74609375,1.0,True
WarpPrism,81,42,1,93.5390625,20.21044921875,15.74609375,0.875,True
Drone,104,124,2,101.810302734375,8.3125,11.9981689453125,0.375,True
Larva,151,142,2,104.670654296875,10.035888671875,11.99897289276123,0.125,True
